"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
NM_201506	10497	14568	-0.472825757015832	-0.720999208729165	-39.371401774357	0	0	0	TRUE
NM_001080166	1374	3722	-1.43769605124105	-1.68586950295439	-39.3668387096505	0	0	0	TRUE
NM_001328165	1289	3595	-1.47973950696501	-1.72791295867834	-39.3663795256506	0	0	0	TRUE
NM_173250	54728	35357	0.63028326619542	0.382109814482086	39.3580028331862	0	0	0	TRUE
NM_200336	6731	2348	1.51938844822531	1.27121499651198	39.3578724112826	0	0	0	TRUE
NM_001077615	3443	6501	-0.916995473244913	-1.16516892495825	-39.3538677969631	0	0	0	TRUE
NM_001123282	307	1919	-2.6440441508252	-2.89221760253854	-39.3457696020597	0	0	0	TRUE
NM_001172680	14576	7073	1.04320069783681	0.795027246123472	39.3386325531888	0	0	0	TRUE
NM_001017649	928	3031	-1.70759714165676	-1.95577059337009	-39.3293158557922	0	0	0	TRUE
NM_001006101	1019	3175	-1.63960254038108	-1.88777599209441	-39.3138075356563	0	0	0	TRUE
NM_130921	3228	6224	-0.947201481708412	-1.19537493342175	-39.2983041211058	0	0	0	TRUE
NM_201098	4606	7917	-0.78143944025458	-1.02961289196791	-39.2885643335994	0	0	0	TRUE
NM_001017700	37919	23133	0.712968544159581	0.464795092446248	39.2814441512742	0	0	0	TRUE
NM_001128530	7135	10843	-0.603778636484046	-0.85195208819738	-39.2352019349644	0	0	0	TRUE
NM_001317223	398	2094	-2.39542110638716	-2.64359455810049	-39.2214576365821	0	0	0	TRUE
NM_199991	1264	3545	-1.48778916394978	-1.73596261566311	-39.2190263285006	0	0	0	TRUE
NM_001123012	30996	35375	-0.190648098654814	-0.438821550368147	-39.2145304605031	0	0	0	TRUE
NM_001076645	783	2784	-1.83007499855769	-2.07824845027102	-39.212085181712	0	0	0	TRUE
NM_001037383	63	1353	-4.42466620047662	-4.67283965218995	-39.2060914244869	0	0	0	TRUE
NM_131406	4838	1369	1.82128832272202	1.57311487100869	39.1871796598449	0	0	0	TRUE
NM_001114707	523	2328	-2.15420820666134	-2.40238165837467	-39.1856790307036	0	0	0	TRUE
NM_001089365	4213	7428	-0.818125899373168	-1.0662993510865	-39.1620493666344	0	0	0	TRUE
NM_182942	2762	440	2.65013789073339	2.40196443902006	39.1606477554209	0	0	0	TRUE
NM_001004294	8038	3094	1.37736338060971	1.12918992889638	39.1564814694549	0	0	0	TRUE
NM_001044769	2227	4904	-1.13885742090299	-1.38703087261633	-39.153541741248	0	0	0	TRUE
NM_001161749	17951	9295	0.949537444534993	0.701363992821659	39.1434000738151	0	0	0	TRUE
NM_200453	1065	3232	-1.60157376763859	-1.84974721935193	-39.123065042622	0	0	0	TRUE
NM_001098753	4054	996	2.02512844139882	1.77695498968548	39.1135882832557	0	0	0	TRUE
NM_001025178	1235	3492	-1.4995425171574	-1.74771596887074	-39.1085494174381	0	0	0	TRUE
NM_001025506	27909	16082	0.7952835974652	0.547110145751867	39.1055029285472	0	0	0	TRUE
NM_199946	2687	5508	-1.0355322381218	-1.28370568983513	-39.0974896141531	0	0	0	TRUE
NM_001080048	934	3022	-1.69400920545517	-1.9421826571685	-39.089976705923	0	0	0	TRUE
NM_001034982	830	2852	-1.7807907402096	-2.02896419192294	-39.0792387953341	0	0	0	TRUE
NM_001089361	2461	5208	-1.08148479070747	-1.32965824242081	-39.0663930163089	0	0	0	TRUE
NM_001002098	1915	4469	-1.22260765258269	-1.47078110429603	-39.0624569153827	0	0	0	TRUE
NM_001123299	7002	10661	-0.606503802116391	-0.854677253829725	-39.0105258196769	0	0	0	TRUE
NM_001044911	1570	46	5.09298688772198	4.84481343600864	38.9990905985221	0	0	0	TRUE
NM_001320519	2359	5065	-1.10238685044904	-1.35056030216237	-38.990454193675	0	0	0	TRUE
NM_001044315	22390	26791	-0.258893903983271	-0.507067355696605	-38.969336389881	0	0	0	TRUE
NM_001083814	1701	86	4.30590267096129	4.05772921924795	38.966999158036	0	0	0	TRUE
NM_001045469	1913	4456	-1.21991235899392	-1.46808581070725	-38.9523085726836	0	0	0	TRUE
NM_001003613	1291	3562	-1.46419851579443	-1.71237196750776	-38.9375658023634	0	0	0	TRUE
NM_182888	1814	4316	-1.25052040895949	-1.49869386067283	-38.9277374333557	0	0	0	TRUE
NM_131433	1866	4388	-1.23361453955143	-1.48178799126477	-38.922190828558	0	0	0	TRUE
NM_001002557	20794	25172	-0.275652541722176	-0.523825993435509	-38.908577630608	0	0	0	TRUE
NM_213031	28305	16393	0.787977024739652	0.539803573026318	38.9052911762365	0	0	0	TRUE
NM_001002109	3858	915	2.0760094948777	1.82783604316436	38.9043664643594	0	0	0	TRUE
NM_001080050	347	1971	-2.50592020846523	-2.75409366017856	-38.8907711413244	0	0	0	TRUE
NM_200864	1068	3218	-1.59125267903589	-1.83942613074923	-38.8899085089999	0	0	0	TRUE
NM_001089543	16712	21012	-0.330329092087606	-0.57850254380094	-38.8882018644552	0	0	0	TRUE
NM_001083017	6698	10299	-0.620701981971697	-0.868875433685031	-38.8836254719961	0	0	0	TRUE
NM_001002569	414	2102	-2.34405999646285	-2.59223344817619	-38.8773222361871	0	0	0	TRUE
NM_001089391	964	3053	-1.66312253797682	-1.91129598969015	-38.8726334444286	0	0	0	TRUE
NM_001025538	2176	4805	-1.14285787441077	-1.39103132612411	-38.8411552559311	0	0	0	TRUE
NM_001005957	2467	339	2.86340053716378	2.61522708545044	38.8343073033896	0	0	0	TRUE
NM_001025453	53185	56585	-0.0894002492576202	-0.337573700970954	-38.8311184232744	0	0	0	TRUE
NM_213428	36336	22092	0.717875578635827	0.469702126922493	38.8255385599948	0	0	0	TRUE
NM_199559	16528	20807	-0.332156809740136	-0.58033026145347	-38.8079789047866	0	0	0	TRUE
NM_001198864	264	1793	-2.76376565350992	-3.01193910522325	-38.7932239032977	0	0	0	TRUE
NM_001002323	3912	7018	-0.843153577449934	-1.09132702916327	-38.7907253246179	0	0	0	TRUE
NM_200832	2808	470	2.57881027373956	2.33063682202623	38.7893599965631	0	0	0	TRUE
NM_001044713	594	2427	-2.03063927235037	-2.2788127240637	-38.7736810009158	0	0	0	TRUE
NM_001302478	11690	15746	-0.429710453467738	-0.677883905181072	-38.7733194328921	0	0	0	TRUE
NM_001003552	3268	660	2.30787005389987	2.05969660218653	38.759169379259	0	0	0	TRUE
NM_001008654	8838	12666	-0.519169148311306	-0.76734260002464	-38.7583261479669	0	0	0	TRUE
NM_001127305	1956	4497	-1.20105651371678	-1.44922996543012	-38.7549362191304	0	0	0	TRUE
NM_199274	12019	5520	1.12257669439421	0.874403242680873	38.7514157178753	0	0	0	TRUE
NM_181757	17431	21722	-0.317501603984498	-0.565675055697832	-38.749150663223	0	0	0	TRUE
NM_001013566	2431	5136	-1.07909530909357	-1.32726876080691	-38.7417236759402	0	0	0	TRUE
NM_200869	5130	1540	1.73602847491215	1.48785502319882	38.7334970447136	0	0	0	TRUE
NM_001100028	4702	7962	-0.759856332438327	-1.00802978415166	-38.7186955582176	0	0	0	TRUE
NM_001034972	1920	4444	-1.21075250578057	-1.45892595749391	-38.718524244343	0	0	0	TRUE
NM_001201444	13980	6763	1.04762910183988	0.799455650126547	38.7108014331581	0	0	0	TRUE
NM_001037377	962	3037	-1.65853810939742	-1.90671156111075	-38.7083814522066	0	0	0	TRUE
NM_001005574	2248	4888	-1.1206022495978	-1.36877570131114	-38.6973684993993	0	0	0	TRUE
NM_001005772	406	2074	-2.35286426162805	-2.60103771334138	-38.6896049689896	0	0	0	TRUE
NM_001017615	368	1999	-2.44150080068762	-2.68967425240095	-38.6793088886472	0	0	0	TRUE
NM_001100005	1993	4540	-1.18775058733922	-1.43592403905255	-38.6713291495158	0	0	0	TRUE
NM_001136185	196	1636	-3.06124718882654	-3.30942064053987	-38.670098392235	0	0	0	TRUE
NM_001003417	2627	5386	-1.03579802936804	-1.28397148108137	-38.6682815205235	0	0	0	TRUE
NM_001346180	1134	3300	-1.54104538419095	-1.78921883590428	-38.6420865032842	0	0	0	TRUE
NM_001004605	8605	3463	1.31315280473034	1.064979353017	38.6377892575279	0	0	0	TRUE
NM_001006039	1559	51	4.93397987072629	4.68580641901296	38.636829838192	0	0	0	TRUE
NM_200547	12341	5735	1.1055939104746	0.857420458761264	38.6179411886828	0	0	0	TRUE
NM_001128277	296	1849	-2.64307614377525	-2.89124959548858	-38.6150360054163	0	0	0	TRUE
NM_001079912	4277	7440	-0.798703414119061	-1.04687686583239	-38.6094967774455	0	0	0	TRUE
NM_001037686	217	1679	-2.95183528249255	-3.20000873420588	-38.6048870479227	0	0	0	TRUE
NM_001008626	1613	68	4.5680678819053	4.31989443019197	38.6030919481238	0	0	0	TRUE
NM_001082952	515	2272	-2.1413184974341	-2.38949194914743	-38.5898986277102	0	0	0	TRUE
NM_200987	292	1839	-2.65488120553192	-2.90305465724525	-38.5886914314412	0	0	0	TRUE
NM_001077368	554	2342	-2.07978319445203	-2.32795664616536	-38.5800964056702	0	0	0	TRUE
NM_001327786	8234	11974	-0.540239821581533	-0.788413273294867	-38.5782824361728	0	0	0	TRUE
NM_001145618	2131	4719	-1.14695057835414	-1.39512403006747	-38.5778701595442	0	0	0	TRUE
NM_001003596	3058	5931	-0.955686965089559	-1.20386041680289	-38.5776762202288	0	0	0	TRUE
NM_001115112	4678	1322	1.82316968484474	1.5749962331314	38.5672400391544	0	0	0	TRUE
NM_001077537	14590	7171	1.02473366054878	0.776560208835442	38.5665449301157	0	0	0	TRUE
NM_001002631	2237	4860	-1.11939105743403	-1.36756450914736	-38.5603201136042	0	0	0	TRUE
NM_199761	89281	61556	0.536453700042651	0.288280248329317	38.5511757066754	0	0	0	TRUE
NM_173264	17043	8773	0.958037135144089	0.709863683430755	38.5458934912117	0	0	0	TRUE
NM_001025535	15903	20112	-0.338757608426578	-0.586931060139912	-38.5441189592288	0	0	0	TRUE
NM_001328370	31787	18911	0.749211209957565	0.501037758244231	38.5263711607303	0	0	0	TRUE
NM_001145624	1217	3416	-1.48897880690676	-1.7371522586201	-38.5172700342329	0	0	0	TRUE
NM_001024817	52053	33596	0.631691840209969	0.383518388496635	38.5159072795624	0	0	0	TRUE
NM_001130402	2636	412	2.67763412782483	2.4294606761115	38.5109872044382	0	0	0	TRUE
NM_001040249	33181	19904	0.737298975920606	0.489125524207272	38.5057919917485	0	0	0	TRUE
NM_001099996	753	2681	-1.83204944931063	-2.08022290102397	-38.50325694773	0	0	0	TRUE
NM_212632	78129	53104	0.557037614228424	0.30886416251509	38.4994305552948	0	0	0	TRUE
NM_001045447	3334	6270	-0.911211338702984	-1.15938479041632	-38.495050553787	0	0	0	TRUE
NM_001114565	4952	1463	1.75908154507578	1.51090809336244	38.4911330089398	0	0	0	TRUE
NM_001002710	241	1724	-2.83865472285914	-3.08682817457247	-38.4826174241586	0	0	0	TRUE
NM_131273	1543	50	4.94766615679601	4.69949270508268	38.459003395875	0	0	0	TRUE
NM_213306	252	1746	-2.79255792012952	-3.04073137184286	-38.4550028165203	0	0	0	TRUE
NM_212644	15528	19705	-0.343689726311533	-0.591863178024867	-38.4398088859746	0	0	0	TRUE
NM_214796	212	1657	-2.96643743265825	-3.21461088437159	-38.4287716707623	0	0	0	TRUE
NM_001256028	3016	5860	-0.958264236040947	-1.20643768775428	-38.4110019253359	0	0	0	TRUE
NM_001020757	392	2028	-2.37113209288813	-2.61930554460147	-38.405071722255	0	0	0	TRUE
NM_199557	7039	10617	-0.592933776450524	-0.841107228163858	-38.4020327279165	0	0	0	TRUE
NM_001002106	208722	154654	0.432538525372141	0.184365073658808	38.394822296297	0	0	0	TRUE
NM_001089446	1500	14	6.74339186332564	6.49521841161231	38.3938322250681	0	0	0	TRUE
NM_001327744	6845	2477	1.4664566728989	1.21828322118556	38.3876485229734	0	0	0	TRUE
NM_001007059	12361	16388	-0.40684433651036	-0.655017788223694	-38.3734085368294	0	0	0	TRUE
NM_001123045	1720	4134	-1.26512982383599	-1.51330327554932	-38.3722331069719	0	0	0	TRUE
NM_200797	14054	18163	-0.370021709949262	-0.618195161662595	-38.3713689390793	0	0	0	TRUE
NM_200784	2682	5426	-1.01657981037739	-1.26475326209073	-38.3582169830855	0	0	0	TRUE
NM_001045231	2027	4557	-1.16873828175634	-1.41691173346968	-38.3568451659285	0	0	0	TRUE
NM_001113612	5611	8982	-0.678778809309492	-0.926952261022826	-38.3515755001192	0	0	0	TRUE
NM_001033921	1548	54	4.84130225398094	4.59312880226761	38.3497805065484	0	0	0	TRUE
NM_212611	7524	11152	-0.567730712345227	-0.815904164058561	-38.3455439521077	0	0	0	TRUE
NM_001003649	2282	4899	-1.10218849999417	-1.3503619517075	-38.3418684158151	0	0	0	TRUE
NM_205544	2506	368	2.76760874326485	2.51943529155151	38.3375573662933	0	0	0	TRUE
NM_001127515	3357	6281	-0.903821732302591	-1.15199518401592	-38.3322874354338	0	0	0	TRUE
NM_001040316	424	2083	-2.29652666947745	-2.54470012119078	-38.3057855202908	0	0	0	TRUE
NM_001278598	1558	3897	-1.32266869810737	-1.5708421498207	-38.2889187620812	0	0	0	TRUE
NM_001008590	4699	1347	1.80260391693881	1.55443046522548	38.2851826239455	0	0	0	TRUE
NM_001017655	2679	5414	-1.01500030637258	-1.26317375808592	-38.2784011837672	0	0	0	TRUE
NM_001082840	2233	4827	-1.11214357562213	-1.36031702733546	-38.2735605300949	0	0	0	TRUE
NM_001327791	148	1500	-3.34129341975429	-3.58946687146763	-38.2588158924533	0	0	0	TRUE
NM_131191	6471	9954	-0.621287709795409	-0.869461161508743	-38.2486614471758	0	0	0	TRUE
NM_001009918	699	2571	-1.87896524945822	-2.12713870117155	-38.2432821796068	0	0	0	TRUE
NM_001083549	325	1884	-2.53528734169697	-2.7834607934103	-38.2331372583522	0	0	0	TRUE
NM_001105118	465	2155	-2.21238524798107	-2.4605586996944	-38.2272320061194	0	0	0	TRUE
NM_001114722	635	2459	-1.95324323793655	-2.20141668964989	-38.2119963693054	0	0	0	TRUE
NM_001111239	4047	7114	-0.813808125392425	-1.06198157710576	-38.1987243441191	0	0	0	TRUE
NM_200536	3159	635	2.31463944008734	2.06646598837401	38.1877209217041	0	0	0	TRUE
NM_001017774	213	1644	-2.94828496345585	-3.19645841516918	-38.1814934359954	0	0	0	TRUE
NM_001013447	12825	16841	-0.393018980755306	-0.64119243246864	-38.1704900280199	0	0	0	TRUE
NM_001018154	1248	3434	-1.46027210513989	-1.70844555685322	-38.1698461002058	0	0	0	TRUE
NM_001160095	109	1401	-3.68405691565389	-3.93223036736723	-38.1696634971549	0	0	0	TRUE
NM_001077541	5125	8392	-0.711462673297097	-0.959636125010431	-38.1608629399356	0	0	0	TRUE
NM_205667	139291	100276	0.474125690727266	0.225952239013933	38.1569008656272	0	0	0	TRUE
NM_131381	2128	238	3.16046467219325	2.91229122047991	38.1492154263985	0	0	0	TRUE
NM_181330	57468	60393	-0.0716224986967742	-0.319795950410108	-38.1215386750431	0	0	0	TRUE
NM_001002522	3022	5837	-0.949723407717411	-1.19789685943074	-38.1205326805644	0	0	0	TRUE
NM_130983	6130	2103	1.54343822384636	1.29526477213303	38.1110700469418	0	0	0	TRUE
NM_001122600	2839	505	2.49102755608523	2.2428541043719	38.1091756035731	0	0	0	TRUE
NM_001100064	4196	1111	1.91715586118818	1.66898240947484	38.080690386618	0	0	0	TRUE
NM_001328215	37562	41449	-0.142063413862024	-0.390236865575358	-38.0681105700628	0	0	0	TRUE
NM_205716	54408	57493	-0.0795675160132223	-0.327740967726556	-38.0662698099185	0	0	0	TRUE
NM_001003432	149823	108531	0.465151932999223	0.21697848128589	38.0617808043316	0	0	0	TRUE
NM_001020649	108	1391	-3.68701920237877	-3.9351926540921	-38.0423148795036	0	0	0	TRUE
NM_001013337	1229	3392	-1.46465125419054	-1.71282470590387	-38.0040916765292	0	0	0	TRUE
NM_200911	46371	49860	-0.104660043770959	-0.352833495484293	-37.9969535621183	0	0	0	TRUE
NM_001324499	471	2150	-2.19053769486404	-2.43871114657737	-37.987374450196	0	0	0	TRUE
NM_001128333	4028	7063	-0.810217413157178	-1.05839086487051	-37.9564700556527	0	0	0	TRUE
NM_001017583	29636	17498	0.760160705616215	0.511987253902881	37.9407026974678	0	0	0	TRUE
NM_001098195	275	1762	-2.67971040050839	-2.92788385222173	-37.9316851412202	0	0	0	TRUE
NM_001130857	639	2446	-1.93653656758039	-2.18471001929373	-37.9312835168495	0	0	0	TRUE
NM_199767	1196	3336	-1.47990189924656	-1.72807535095989	-37.9242871628149	0	0	0	TRUE
NM_205588	10607	14446	-0.445653402002991	-0.693826853716325	-37.90669961722	0	0	0	TRUE
NM_131142	1442	20	6.17192735435346	5.92375390264013	37.9060678770147	0	0	0	TRUE
NM_001020781	3133	5953	-0.926072124657059	-1.17424557637039	-37.89236068825	0	0	0	TRUE
NM_001014357	2559	402	2.67031274086052	2.42213928914718	37.8780211995775	0	0	0	TRUE
NM_001110024	218	1636	-2.90777270816482	-3.15594615987816	-37.870674466463	0	0	0	TRUE
NM_001077212	9250	12978	-0.488542800392098	-0.736716252105432	-37.8673994482638	0	0	0	TRUE
NM_205550	1647	3986	-1.2751011551127	-1.52327460682604	-37.8618781495338	0	0	0	TRUE
NM_001201562	1888	4321	-1.19450646622789	-1.44267991794123	-37.8602245499737	0	0	0	TRUE
NM_001110398	254	1713	-2.75362474931183	-3.00179820102517	-37.8567088844729	0	0	0	TRUE
NM_001077393	11816	15722	-0.412043023693416	-0.66021647540675	-37.8497036745456	0	0	0	TRUE
NM_001113599	198	1590	-3.00545443009211	-3.25362788180544	-37.8439897121129	0	0	0	TRUE
NM_212768	495	2184	-2.14147242595288	-2.38964587766621	-37.8366018274123	0	0	0	TRUE
NM_001033731	346	1900	-2.45715547558158	-2.70532892729492	-37.8260770754272	0	0	0	TRUE
NM_001002503	7922	3130	1.33970204408464	1.09152859237131	37.8224350877749	0	0	0	TRUE
NM_200725	2041	4526	-1.14896040223417	-1.39713385394751	-37.8219828419146	0	0	0	TRUE
NM_001076722	604	2374	-1.97469948031683	-2.22287293203016	-37.7709917481835	0	0	0	TRUE
NM_001017792	21080	11591	0.86286982843008	0.614696376716746	37.7392149026712	0	0	0	TRUE
NM_001004554	88251	88865	-0.0100026909326658	-0.258176142646	-37.7367132338751	0	0	0	TRUE
NM_200127	477	2144	-2.16824373445226	-2.41641718616559	-37.7330390856219	0	0	0	TRUE
NM_131134	635	2425	-1.93315625030232	-2.18132970201566	-37.7317612400679	0	0	0	TRUE
NM_001039064	4080	1072	1.92826424640109	1.68009079468775	37.7278507117845	0	0	0	TRUE
NM_001017638	869	2813	-1.6946814705003	-1.94285492221363	-37.7226846895655	0	0	0	TRUE
NM_001083014	1631	3949	-1.27573058574846	-1.5239040374618	-37.6971994476351	0	0	0	TRUE
NM_001013543	590	2344	-1.99018571017304	-2.23835916188638	-37.6917659877505	0	0	0	TRUE
NM_001039979	490	2165	-2.14351337061152	-2.39168682232485	-37.6905010836606	0	0	0	TRUE
NM_200393	33027	19952	0.727112558420206	0.478939106706872	37.6827358734763	0	0	0	TRUE
NM_001076615	2652	5318	-1.00380300174508	-1.25197645345841	-37.6742403846783	0	0	0	TRUE
NM_001130591	25324	14523	0.802165800641422	0.553992348928088	37.6738643346311	0	0	0	TRUE
NM_001172556	29421	33441	-0.184771705907886	-0.43294515762122	-37.6550462315614	0	0	0	TRUE
NM_001017626	583	2328	-1.99752326970779	-2.24569672142112	-37.6381509858552	0	0	0	TRUE
NM_001320078	8464	12085	-0.513805940538919	-0.761979392252253	-37.6292437795666	0	0	0	TRUE
NM_205562	96595	67465	0.51780926941349	0.269635817700157	37.6279355830384	0	0	0	TRUE
NM_001033110	913	2876	-1.65537691045508	-1.90355036216841	-37.6265335431325	0	0	0	TRUE
NM_001104943	509	2195	-2.10848337834702	-2.35665683006036	-37.622579274225	0	0	0	TRUE
NM_131415	20777	11402	0.865700451336345	0.617526999623011	37.6210504332758	0	0	0	TRUE
NM_001002124	4881	8038	-0.719659825665062	-0.967833277378396	-37.6128383389832	0	0	0	TRUE
NM_001245036	1888	4298	-1.18680671806594	-1.43498016977928	-37.6079468296112	0	0	0	TRUE
NM_001013534	597	2350	-1.97685792018756	-2.22503137190089	-37.60200531605	0	0	0	TRUE
NM_213457	26789	15568	0.783057112944988	0.534883661231654	37.5359687551101	0	0	0	TRUE
NM_001076745	14125	18083	-0.356383175606057	-0.604556627319391	-37.5306889347413	0	0	0	TRUE
NM_001114435	2236	292	2.93687991396317	2.68870646224984	37.5293335050661	0	0	0	TRUE
NM_001017739	10918	14715	-0.43057894008134	-0.678752391794673	-37.5247188599799	0	0	0	TRUE
NM_001018133	416	2016	-2.27684020535882	-2.52501365707216	-37.5209342324108	0	0	0	TRUE
NM_001075105	32926	19912	0.725589122001837	0.477415670288504	37.5152875793405	5.18909037349118e-308	1.61668458318421e-307	4.50832670258323e-309	TRUE
NM_001327903	98	1335	-3.76791418245971	-4.01608763417304	-37.5053477071482	7.53584368689256e-308	2.3472815826396e-307	6.54568760509431e-309	TRUE
NM_001044753	12064	15924	-0.400494442822685	-0.648667894536019	-37.5007673404028	8.94925700380696e-308	2.78688828958998e-307	7.77158576494162e-309	TRUE
NM_001130601	3487	6351	-0.864997405952041	-1.11317085766537	-37.4976922211725	1.00439152538396e-307	3.12705063826938e-307	8.72017092231615e-309	TRUE
NM_001006051	516	2199	-2.09140463343171	-2.33957808514505	-37.4947473610912	1.12174045614464e-307	3.4915926854683e-307	9.73674191129924e-309	TRUE
NM_001003646	1208	3319	-1.45812817475322	-1.70630162646656	-37.4921031877566	1.23873537066442e-307	3.85486409206994e-307	1.07497695604164e-308	TRUE
NM_001037705	661	2452	-1.89123680218309	-2.13941025389642	-37.4834016425018	1.71690655809793e-307	5.34166386981904e-307	1.48958962750159e-308	TRUE
NM_214802	9611	13308	-0.46953531867816	-0.717708770391494	-37.4797718980985	1.96731455353396e-307	6.11931893093675e-307	1.70644844547403e-308	TRUE
NM_212898	9502	13190	-0.473141452728063	-0.721314904441397	-37.4772785453741	2.16016165262679e-307	6.71761247602422e-307	1.87329006649007e-308	TRUE
NM_200974	3678	6583	-0.839823718006549	-1.08799716971988	-37.4762523629241	2.24491666456171e-307	6.97956493904484e-307	1.94633877964828e-308	TRUE
NM_001080586	2247	4769	-1.08568665821445	-1.33386010992778	-37.4744352338407	2.40323166099974e-307	7.47004507960753e-307	2.08311528743376e-308	TRUE
NM_200437	685	2492	-1.86312817517611	-2.11130162688945	-37.4735142727518	2.48768104858479e-307	7.73075239999921e-307	2.15581677703205e-308	TRUE
NM_205652	34276	20891	0.71431720488278	0.466143753169447	37.4461311467573	6.94379168397406e-307	2.15736313587237e-306	6.01607631679497e-308	TRUE
NM_001082857	99	1333	-3.75110444500936	-3.9992778967227	-37.4292479346043	1.30706173365206e-306	4.05996413589634e-306	1.1321716626592e-307	TRUE
NM_001002166	34399	20984	0.713076912792923	0.464903461079589	37.4215004364741	1.74707227376536e-306	5.42545941075886e-306	1.51295705975806e-307	TRUE
NM_001002431	215	1602	-2.89746558281925	-3.14563903453258	-37.4194689732215	1.88516236088401e-306	5.85293877039319e-306	1.63216501360931e-307	TRUE
NM_001017631	119	1381	-3.53667984095011	-3.78485329266344	-37.4194543675451	1.8861936877991e-306	5.85478706420859e-306	1.63268043340417e-307	TRUE
NM_131493	44350	47763	-0.106959350778139	-0.355132802491473	-37.4165316785222	2.10433611391652e-306	6.53039642654749e-306	1.82108253486719e-307	TRUE
NM_212672	3901	6847	-0.811628014067574	-1.05980146578091	-37.4122150891594	2.47345937258711e-306	7.67412487409884e-306	2.14002548479277e-307	TRUE
NM_001020659	4873	8004	-0.715910944713425	-0.964084396426759	-37.4121145787314	2.48278452318953e-306	7.70127756465442e-306	2.14759735138642e-307	TRUE
NM_200048	7422	10897	-0.554051102171554	-0.802224553884888	-37.3575219903672	1.9139857163483e-305	5.93556586584872e-305	1.65520661026173e-306	TRUE
NM_001123320	1340	3502	-1.38594608308842	-1.63411953480176	-37.3469152396845	2.84526742303583e-305	8.82157722385712e-305	2.46000689131848e-306	TRUE
NM_001328145	714	2530	-1.82514140555257	-2.07331485726591	-37.323682253239	6.77804654455781e-305	2.10100667129091e-304	5.85891928271518e-306	TRUE
NM_200935	12017	15842	-0.398677704913533	-0.646851156626867	-37.3110667869165	1.08569192614362e-304	3.36456754771671e-304	9.38251646350231e-306	TRUE
NM_001045851	9805	13488	-0.460086905862571	-0.708260357575905	-37.296693409669	1.85667081304078e-304	5.7525093856741e-304	1.60415902644506e-305	TRUE
NM_001040364	5044	1576	1.67830074087184	1.43012728915851	37.2884302056156	2.52732721281473e-304	7.82859280592299e-304	2.18310079515195e-305	TRUE
NM_001328210	27272	15958	0.773140653211049	0.524967201497716	37.2346784584416	1.87553010784959e-303	5.80826067532386e-303	1.6197059692715e-304	TRUE
NM_001327745	74635	76090	-0.0278545230287612	-0.276027974742095	-37.2166868341843	3.66608544164358e-303	1.13507482846184e-302	3.16529780255937e-304	TRUE
NM_212809	5657	8888	-0.651821645745317	-0.899995097458651	-37.2143296195125	4.00247390464407e-303	1.23894005513049e-302	3.45493894822913e-304	TRUE
NM_001017907	8393	3454	1.2809184979429	1.03274504622957	37.2111546168965	4.50482208368645e-303	1.39411732979354e-302	3.88767014284449e-304	TRUE
NM_001039358	379	1925	-2.34458869229853	-2.59276214401187	-37.2086595692448	4.94341231776974e-303	1.52949632725834e-302	4.26519137091077e-304	TRUE
NM_001118894	1586	3841	-1.27608919282709	-1.52426264454042	-37.1845710835812	1.21182507961914e-302	3.74853424766777e-302	1.04532555206427e-303	TRUE
NM_001045056	1563	3808	-1.28471570030828	-1.53288915202161	-37.1784079195628	1.52416800657671e-302	4.71361768593093e-302	1.3144511118796e-303	TRUE
NM_001017796	4135	7101	-0.780134877397133	-1.02830832911047	-37.169977166805	2.08565213610858e-302	6.44856939527193e-302	1.79826404609518e-303	TRUE
NM_200511	440	2038	-2.21157862264115	-2.45975207435449	-37.168029743133	2.24233491744395e-302	6.93141649894968e-302	1.93291198629437e-303	TRUE
NM_200388	15406	7868	0.969423467698645	0.721250015985311	37.1622777818512	2.77720427885612e-302	8.58280760793555e-302	2.39342300436729e-303	TRUE
NM_001126449	678	2457	-1.85754067922582	-2.10571413093915	-37.1469012010092	4.91931145378905e-302	1.51993820067831e-301	4.23853734220557e-303	TRUE
NM_001080601	617	2352	-1.93054566568695	-2.17871911740028	-37.1318178991418	8.61718343795165e-302	2.66187115723061e-301	7.42295989075533e-303	TRUE
NM_001020630	2561	5144	-1.00618338973048	-1.25435684144381	-37.1079056326046	2.09475474205157e-301	6.46926556491915e-301	1.80403543126408e-302	TRUE
NM_001004679	4610	1364	1.75692310629253	1.50874965457919	37.0989962608752	2.91609295171465e-301	9.0037471040755e-301	2.51080723567368e-302	TRUE
NM_001100044	1982	4379	-1.14364448726616	-1.3918179389795	-37.0952957478487	3.34552211515845e-301	1.03272806809995e-300	2.87989108967193e-302	TRUE
NM_201166	11162	14901	-0.41681360110805	-0.664987052821384	-37.0837026402882	5.144444741599e-301	1.58767189129376e-300	4.42742119081919e-302	TRUE
NM_001105114	19378	10530	0.879914241769294	0.63174079005596	37.077096250926	6.57360838812481e-301	2.02827236754917e-300	5.65609060038381e-302	TRUE
NM_001014293	741	2557	-1.78690671293582	-2.03508016464915	-37.0751861941572	7.05637794302704e-301	2.17672968111571e-300	6.07008234491296e-302	TRUE
NM_213339	12255	16050	-0.389202813142825	-0.637376264856159	-37.0659452053026	9.94181385738198e-301	3.06611567471119e-300	8.55024617249932e-302	TRUE
