"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
NM_001007207	11200	19408	-0.793152723288181	-0.375489467525715	-22.4644923782091	9.23612453516903e-112	4.41142469559666e-111	3.76863974268144e-112	TRUE
NM_001103116	39803	61286	-0.622680373861886	-0.20501711809942	-22.4522280324775	1.21715762462651e-111	5.81134848302643e-111	4.96458182173337e-112	TRUE
NM_001197254	309	1411	-2.19103924469289	-1.77337598893042	-22.4517738338834	1.22965807405387e-111	5.86888398022637e-111	5.01373387040805e-112	TRUE
NM_131807	9173	8780	0.0631726999814397	0.480835955743906	22.4434225874101	1.48374921567726e-111	7.07901418042946e-111	6.04753702494372e-112	TRUE
NM_001012242	956	341	1.48723887895657	1.90490213471904	22.4261161223407	2.18935519269477e-111	1.04416633029289e-110	8.91724757186043e-112	TRUE
NM_001301331	70731	84343	-0.253925679440851	0.163737576321615	22.4261146725825	2.18942651612119e-111	1.04381869430866e-110	8.91724757186043e-112	TRUE
NM_001029972	8036	7507	0.0982410810743151	0.515904336836781	22.4018902385184	3.77229164981277e-111	1.79779949872699e-110	1.53584365772766e-111	TRUE
NM_001328401	5566	10647	-0.935734166450494	-0.518070910688028	-22.3960083548008	4.30463460121492e-111	2.05075433667814e-110	1.75194066066591e-111	TRUE
NM_001114744	8572	8110	0.0799299355719132	0.497593191334379	22.386691892684	5.30534526250053e-111	2.52657625425546e-110	2.15843096997816e-111	TRUE
NM_213533	31131	48772	-0.647701214111684	-0.230037958349219	-22.3756235422167	6.80004978567087e-111	3.2372207811785e-110	2.76552808528299e-111	TRUE
NM_001030102	6422	12002	-0.902180264795749	-0.484517009033283	-22.3681669693982	8.03719049970609e-111	3.82477609916696e-110	3.26747121594673e-111	TRUE
NM_001044767	9559	9229	0.0506853663745765	0.468348622137042	22.3641456456043	8.79514813912791e-111	4.18395012132693e-110	3.57431029580271e-111	TRUE
NM_001013293	9158	16263	-0.828488942633365	-0.410825686870899	-22.3616236134123	9.30649429330047e-111	4.42558919292057e-110	3.78074034310725e-111	TRUE
NM_213262	108193	157657	-0.543182066393925	-0.125518810631459	-22.3592036726736	9.82500964227688e-111	4.67046012295407e-110	3.98993133749796e-111	TRUE
NM_001037391	10220	9989	0.0329830342916146	0.450646290054081	22.3188267135446	2.42571867527168e-110	1.15268030601981e-109	9.84724235734668e-111	TRUE
NM_001030239	33244	51805	-0.639997366294661	-0.222334110532195	-22.3185405079729	2.44129429059096e-110	1.15965923985683e-109	9.90686275038201e-111	TRUE
NM_001256683	3028	6481	-1.09785122873275	-0.680187972970283	-22.3055234883647	3.26593336307499e-110	1.55081306108301e-109	1.32484540454711e-110	TRUE
NM_001013536	15185	15761	-0.0537121649483101	0.363951090814156	22.3045200636756	3.34000334370406e-110	1.58540770070144e-109	1.35439928855196e-110	TRUE
NM_200179	9889	9614	0.0406878360138485	0.458351091776314	22.299966355069	3.69778167927212e-110	1.75459673424611e-109	1.49893593143713e-110	TRUE
NM_001003479	10607	10436	0.0234478242207121	0.441111079983178	22.2932082241558	4.30044387368934e-110	2.03981781412377e-109	1.74259768954226e-110	TRUE
NM_001039640	3534	7327	-1.05192057578782	-0.634257320025356	-22.2919796721784	4.42009303679667e-110	2.09580856313979e-109	1.79043007398144e-110	TRUE
NM_001005959	1840	4419	-1.26401416481263	-0.846350909050165	-22.2673020975144	7.66811986468165e-110	3.6345550695824e-109	3.10496713133622e-110	TRUE
NM_001277930	2316	1497	0.62956103193082	1.04722428769329	22.2643500465412	8.1901594209523e-110	3.88058261848535e-109	3.31514621464136e-110	TRUE
NM_198369	1692	4152	-1.29507687523793	-0.877413619475466	-22.2561572973461	9.83229731636527e-110	4.65695302086669e-109	3.97839234380602e-110	TRUE
NM_001098481	5159	9973	-0.95093610367822	-0.533272847915754	-22.2528344060703	1.05885221443098e-109	5.01330972233673e-109	4.28282461238161e-110	TRUE
NM_001130402	886	2636	-1.57297176645303	-1.15530851069057	-22.2521762398139	1.07450577524454e-109	5.08557813218062e-109	4.34456285348769e-110	TRUE
