Unnamed: 0_x	transcript	riboseq(control)_x	riboseq(RK33)_x	rnaseq(control)_x	rnaseq(RK33)_x	TE(control)_x	TE(RK33)_x	log2(TE(control))_x	log2(TE(RK33))_x	Unnamed: 0_y	riboseq(control)_y	riboseq(RK33)_y	rnaseq(control)_y	rnaseq(RK33)_y	TE(control)_y	TE(RK33)_y	log2(TE(control))_y	log2(TE(RK33))_y	mean(TE(control))	mean(TE(RK33))	log2(mean(TE(control)))	log2(mean(TE(RK33)))
18	NM_213538	4.1302604515	3.3363839003500004	38.3553472458	50.1894548474	0.107684084439	0.0664757947759	-3.2151230576099996	-3.9110270689199997	19	4.91270330916	5.2093284115300005	37.7236994498	51.761619616400004	0.13022856667899999	0.10064075371200001	-2.9408821449599998	-3.31271346299	0.11895632555899999	0.08355827424395001	-3.0714961050918634	-3.581073493509072
19	NM_001142563	18.6990775617	26.3736899761	35.2360918269	38.501124719	0.530679669401	0.685010896918	-0.914086815434	-0.545801156735	20	42.364684604699995	18.717762678099998	36.5942980256	35.4574220709	1.15768540156	0.527894065188	0.211243257414	-0.9216796481849999	0.8441825354804999	0.606452481053	-0.24437311187972627	-0.721533488346132
21	NM_213530	23.2745757875	56.9726489125	259.381278343	242.675178215	0.0897311322397	0.234769164822	-3.47824757436	-2.09068516123	22	79.6956353776	42.5008953258	272.865630928	255.420168906	0.292069159119	0.166396003526	-1.77561806926	-2.58730731143	0.19090014567935	0.200582584174	-2.389109891198442	-2.317731747245132
22	NM_213533	10.5202707312	25.629406285100004	20.1683320526	31.7394040886	0.5216232410180001	0.8074948796629999	-0.938919944348	-0.308474983202	23	7.944918673330001	2.80820883926	20.9868421591	33.3833315338	0.378566656818	0.0841200895847	-1.40138074714	-3.57140580329	0.45009494891800006	0.44580748462384995	-1.1516987203701667	-1.1655072568023324
24	NM_213536	5.30760742149	7.939691185549999	154.849600998	132.107416909	0.0342758869722	0.0601002681857	-4.8666621900400004	-4.05648476108	26	9.352723985239999	0.826452832509	152.98717198100002	118.827140166	0.0611340406136	0.00695508476729	-4.03188026556	-7.167716186489999	0.0477049637929	0.033527676476495	-4.389716800549859	-4.898503684334338
25	NM_001161470	87.7798898645	101.296763505	129.75775772	86.89378447540001	0.676490495882	1.16575384668	-0.563858429186	0.221263190202	3637	127.483573224	98.2314754822	126.422064518	84.9172037019	1.0083965462	1.1567912178	0.0120630820337	0.210128504696	0.842443521041	1.16127253224	-0.24734812627280853	0.21570658957717417
26	NM_130939	803.3486098530001	456.755218469	2263.21049843	1674.69865285	0.35495973989600005	0.272738750755	-1.49427269378	-1.87440840178	27	1259.45508343	373.401756383	2317.39947956	1638.06534082	0.543477762267	0.227952907053	-0.8797070898530001	-2.13319228707	0.4492187510815	0.250345828904	-1.1545099455823176	-1.9980056764924363
27	NM_001164240	10.1015754151	16.3199071724	50.167863893900005	50.220537995200004	0.20135550192999999	0.32496480173000003	-2.31218320121	-1.6216446325	28	21.3604147792	5.66253489112	49.5727964677	49.19287852229999	0.430889848894	0.115108834067	-1.21460898373	-3.11892953704	0.316122675412	0.22003681789850002	-1.6614435717261247	-2.184183150431044
28	NM_001044940	1.14023078999	21.4915692488	35.7788400751	46.0603635633	0.0318688584537	0.46659573625100004	-4.97170884724	-1.0997549708399998	29	9.04158569974	7.98959118617	38.0073852855	45.6146150897	0.23789023190699998	0.175154194998	-2.07163206091	-2.5133025533400004	0.13487954518035	0.3208749656245	-2.890256518316496	-1.6399168586433217
29	NM_199699	2.36095765356	1.0595324700700002	21.0602754685	28.994015309899996	0.112104785006	0.0365431437745	-3.1570802363999997	-4.77425543669	30	2.34018423568	2.2057623919	20.7667532352	31.992650578400003	0.112688979793	0.0689459095143	-3.14958165813	-3.8583912290199995	0.11239688239949999	0.052744526644400005	-3.153326075424237	-4.244834798185708
30	NM_199697	10.9841747977	7.88702996851	90.5948624618	91.5724385265	0.12124500770999999	0.08612886252039999	-3.0440027496499997	-3.5373594116500002	32	4.35501122432	6.15728443199	92.3717821293	89.7545690777	0.047146554109199997	0.06860134804569999	-4.40670386005	-3.8656192635300006	0.08419578090959999	0.07736510528304999	-3.5701082488025584	-3.692173189123429
31	NM_001320078	0.978868205896	3.9536007003300004	14.5792713333	15.0736086089	0.06714109254970001	0.262286278151	-3.8966601763699997	-1.9307857617900002	1	1.94051082686	0.228630813426	14.029193805	16.3679875191	0.13831948249	0.0139681688515	-2.8539237185000004	-6.16171328585	0.10273028751985	0.13812722350124998	-3.2830665070700444	-2.855930406431021
32	NM_130931	5.2165126954300005	1.5606843753900002	14.6807004996	15.534644145	0.355331320571	0.100464765129	-1.4927632347	-3.31523848489	34	6.894152044149999	0.812268382077	14.9445921096	15.760278413499998	0.46131416592600005	0.0515389614806	-1.11617849987	-4.27819272285	0.40832274324850004	0.0760018633048	-1.292218168132482	-3.7178214008547927
33	NM_199694	112.26621631799999	70.882222131	381.614711306	302.281902183	0.29418733867400004	0.234490459466	-1.76519293811	-2.09239886879	35	197.998838023	94.3978549196	398.09244732199994	306.937151306	0.49736898892399994	0.30754783029	-1.00761153691	-1.7011172969400001	0.395778163799	0.271019144878	-1.3372360778731673	-1.8835333272750956
34	NM_199692	20.5319962472	36.856767280599996	142.41784234600001	149.647854396	0.14416730312	0.24628998143199998	-2.7941840937999998	-2.0215701517099998	36	38.6153646935	31.724648138699997	144.179562175	148.737504775	0.26782828378	0.21329286239300002	-1.9006197715900002	-2.22909240657	0.20599779345000002	0.22979142191250002	-2.279299210856499	-2.121603151539032
35	NM_199691	6.97530317222	11.47785124	19.474118718099998	31.1420007493	0.35818325199699996	0.36856499145300003	-1.4812302138100002	-1.44000905337	37	13.059644413900001	13.0335767659	19.7357444685	31.032024611100002	0.661725451236	0.420004074154	-0.595695325434	-1.2515247723899998	0.5099543516164999	0.3942845328035	-0.9715599843600559	-1.3426909781148832
36	NM_200771	30.96303116	6.94767583743	141.46773468700002	180.83139845	0.21886991566300001	0.038420738306400005	-2.19185442957	-4.7019709471699995	39	27.2805297367	25.311743043299998	150.798210779	186.07767056400002	0.180907516049	0.136027837013	-2.46667574695	-2.8780261771499998	0.199888715856	0.0872242876597	-2.322731063715724	-3.5191262794589977
37	NM_200100	8.18851953221	4.89970799945	246.326861143	169.428788595	0.033242495334099995	0.028918981479400002	-4.9108275083	-5.11183944802	271	25.2512431052	11.4753827132	253.93821104900002	182.894784022	0.099438532708	0.0627430835415	-3.3300511813	-3.99439975685	0.06634051402105	0.04583103251045	-3.9139659992835982	-4.447531401751208
39	NM_200774	22.785221371	13.1469131722	159.488205969	148.783260929	0.142864616431	0.08836285137260001	-2.80727944942	-3.50041621614	41	37.1035021955	21.6675901013	155.954825734	130.982565815	0.237911856981	0.1654234666	-2.07150092072	-2.59576418839	0.19038823670600002	0.12689315898630002	-2.392983751589123	-2.97831380161516
41	NM_001142586	681.3786420280001	930.7241178060001	2.4852283163699997	6.54543513779	274.17144635799997	142.194384057	8.09893451894	7.151720676869999	42	972.709588888	668.13993006	3.0455214313999996	4.92671253201	319.390163819	135.615773342	8.31917607288	7.0833811765	296.78080508849996	138.9050786995	8.21325397546948	7.1179555384146544
42	NM_001042753	0.904460343061	2.43538065983	2.17337999923	1.3495683323700003	0.416153798867	1.80456268973	-1.26481128802	0.851649262706	310	0.896502244942	20.2801564697	2.5001140403	1.42784897825	0.35858454074100005	14.20329235	-1.47961480266	3.8281534828199995	0.38736916980400005	8.003927519865	-1.3682189585528732	3.0007081028752407
43	NM_001002222	6.8579239237300005	6.3311585276199995	15.776729373599998	36.5321765961	0.43468603417900004	0.17330362210900002	-1.2019543501899999	-2.52862628722	44	8.54553283242	0.823773207284	16.7902283275	38.6014311749	0.508958702987	0.0213404835575	-0.9743794944069999	-5.550263322979999	0.471822368583	0.09732205283325002	-1.083684278092975	-3.3610894381264713
44	NM_001002225	0.549383926084	7.39644915707	2.87690502945	4.5461201189	0.190963525198	1.62698058204	-2.3886309908700003	0.702197032595	45	1.0891000956499999	5.38934241831	3.17121487427	4.80707827005	0.34343308127300004	1.12112641308	-1.54189908091	0.164948959005	0.26719830323550003	1.37405349756	-1.904017248458264	0.45843817530740444
46	NM_001199436	79.7061265811	63.7878168439	616.26905569	490.656645599	0.12933657117	0.13000499925200001	-2.9507978260400005	-2.94336099273	47	113.49298396299999	39.7693792097	596.271390898	496.529296679	0.190337798686	0.08009472849980001	-2.39336600379	-3.6421488961699997	0.159837184928	0.10504986387590001	-2.6453250153417027	-3.2508538023261058
47	NM_199219	0.8368895083939999	4.50687426772	4.1250023025099996	5.88130928145	0.20288219182	0.766304584922	-2.30128585819	-0.384010157286	48	10.7838373174	2.34563216457	4.5051701124	5.62854568222	2.39365818567	0.416738585241	1.25921715018	-1.26278541155	1.298270188745	0.5915215850815	0.3765906602231881	-0.7574972803005635
48	NM_199218	23.298794909	12.8687440069	40.4442175381	61.2340587439	0.5760723368439999	0.21015663947299998	-0.7956781140289999	-2.2504630586500003	49	21.3173494268	2.51160821784	40.2499225791	56.5210495958	0.529624606977	0.044436687496100004	-0.916957941891	-4.4921049137999995	0.5528484719105	0.12729666348455	-0.8550439829253217	-2.973733488981762
49	NM_199749	8.10676281173	3.9688263769599996	14.5855952147	31.730692305799998	0.5558061013210001	0.125078467835	-0.847346423182	-2.99909464288	50	8.76592759914	14.459211366199998	15.492684925799999	35.0466214867	0.5658107449499999	0.412570762967	-0.8216085205949999	-1.27728650734	0.5608084231355	0.268824615401	-0.8344200766291353	-1.8952628478011229
50	NM_199748	35.0458404897	34.7662814997	96.262213049	88.35424154420001	0.364066432504	0.393487408098	-1.4577263667200002	-1.3456106257700002	51	45.7072128496	45.23584600109999	97.5272920884	97.5117200004	0.46866073968500005	0.463901631526	-1.09338415143	-1.1081091747799998	0.4163635860945	0.428694519812	-1.2640841944970473	-1.221978120211098
51	NM_200177	17.5345759663	21.1649840545	150.517315876	150.274573814	0.116495406952	0.140842083377	-3.10165501982	-2.82784962166	52	40.753792942	20.336223253	147.35975135299998	153.896285259	0.276559865009	0.132142391993	-1.8543362903599998	-2.9198347296900002	0.1965276359805	0.13649223768500002	-2.3471958944208904	-2.873109187491568
52	NM_199213	15.269507173800001	16.8865975293	9.42837017851	14.0295252441	1.6195277534399999	1.20364711104	0.695573191447	0.267412480321	362	18.9189437181	14.902646148399999	9.0382488495	13.6225371255	2.09320898695	1.09396994195	1.06571635813	0.129573099013	1.856368370195	1.1488085264949999	0.8924830214143386	0.20013836204379926
53	NM_199744	4.91389046583	2.94029077285	16.3037083927	22.045253195900003	0.301397102271	0.133375232605	-1.73026254842	-2.9064373077900005	3177	10.823676652	1.53029354721	17.2545976346	21.7768339231	0.627292324122	0.0702716268404	-0.672790185704	-3.83091389136	0.46434471319649995	0.1018234297227	-1.1067318857016357	-3.2958585289991813
54	NM_199211	10.8663634591	15.326215964000001	50.588540075	46.001712568500004	0.214798913805	0.333166204219	-2.2189413969599996	-1.58568603116	56	12.3094323564	6.52633302571	49.196024065	45.709141698900005	0.25021193461	0.14277960125999997	-1.99877749007	-2.8081382168	0.2325054242075	0.2379729027395	-2.1046637210925923	-2.071130787358205
55	NM_199746	27.809742169699998	29.1910764352	297.405254725	293.036367389	0.09350790454399999	0.0996158828179	-3.41876786366	-3.32748040495	57	28.966664695100004	25.7615118764	291.901662825	313.93501153200003	0.0992343257478	0.0820600153856	-3.33301694597	-3.6071767650499997	0.0963711151459	0.09083794910175	-3.3752553906247074	-3.4605610558802526
57	NM_199740	15.2859818451	1.5830597786200002	42.3383679274	64.0976542216	0.36104324737599996	0.0246976242398	-1.4697564349599999	-5.339483919719999	58	34.9649646683	16.4782761382	44.7049552862	63.2510210213	0.7821272707790001	0.26052189944299997	-0.354524707327	-1.94052344449	0.5715852590775	0.14260976184139998	-0.8069593844193697	-2.8098553551942453
58	NM_001281468	24.147152944400002	11.5224332403	17.7844418308	18.9526359516	1.35776838959	0.6079594031000001	0.441237403232	-0.717953104939	61	34.5386648196	6.211101594830001	17.4075781532	18.2656644425	1.9841166022999999	0.340042466803	0.9884968123260001	-1.55621316376	1.6709424959449999	0.47400093495150003	0.7406620851390913	-1.0770381900917556
59	NM_199589	6.747575350730001	10.5984379205	27.561729105100003	29.4027228982	0.244816837325	0.36045770173	-2.0302253118099998	-1.47209811998	62	12.261709695899999	6.30403002897	27.304862695900002	27.9018949458	0.44906688718599996	0.225935551733	-1.15499774875	-2.1460167932900003	0.3469418622555	0.29319662673150004	-1.5272341671352387	-1.770059589729866
60	NM_199588	17.8155532276	11.9926910305	127.047722064	147.615543288	0.14022725428	0.08124273882939999	-2.8341613190499997	-3.6216173136400003	63	22.9564387888	19.9733581368	131.225695495	149.67452170200002	0.17493859493099997	0.133445277858	-2.5150794833099996	-2.9056798402200004	0.1575829246055	0.1073440083437	-2.6658168793925485	-3.21968642883341
61	NM_199583	34.9610769089	13.0746366549	136.192583842	129.65696902	0.25670323539400003	0.100840215175	-1.96182661566	-3.3098569931200004	64	50.696734365	23.589904306300003	138.03776257	130.519607049	0.36726714068000005	0.180738395094	-1.44509827069	-2.46802507774	0.31198518803700004	0.1407893051345	-1.6804505582768385	-2.8283903490900117
62	NM_199582	5.07609374676	1.36680625449	93.0837737266	83.8797388895	0.0545325306822	0.0162948320129	-4.19673908185	-5.93944171069	65	9.05657506595	0.7113632470800001	93.4088016141	87.62019307620001	0.0969563350504	0.00811871353058	-3.36652102381	-6.9445331447	0.0757444328663	0.01220677277174	-3.7227163338140006	-6.356174358951198
63	NM_001281462	1.20928110112	1.6280756965	3.49384196309	5.405370813359999	0.346117859335	0.30119593136399997	-1.53066470984	-1.73122581306	66	2.9966024222099996	1.9065209299700001	3.39361417467	5.26121200607	0.883012112743	0.362372952804	-0.17949486666900002	-1.4644528169600002	0.614564986039	0.331784442084	-0.7023625211014008	-1.5916818573413278
64	NM_199580	35.350940344899996	18.6641457752	85.0510659686	95.9184282621	0.41564370701700004	0.194583523869	-1.2665807260600002	-2.3615385381	67	33.6657835181	13.1137334597	80.5696400982	96.6165799083	0.417847013802	0.135729638455	-1.2589532694	-2.8811923072	0.41674536040950005	0.165156581162	-1.2627619569869242	-2.5980936355841937
67	NM_199585	18.3616056319	23.0725055795	70.9720364275	74.4840413268	0.258716059961	0.309764416223	-1.9505584818900001	-1.69075666893	68	16.986710447100002	14.5814297992	69.7422587601	70.81242758270001	0.24356409943000004	0.205916253643	-2.03762659461	-2.27987038379	0.2511400796955	0.257840334933	-1.9934358067650249	-1.955450127324116
68	NM_199584	4.9189025940099995	4.73028725161	23.7959559927	26.760340307600003	0.206711703262	0.17676483920699998	-2.27430802368	-2.50009676216	69	6.268657527289999	4.4314360416300005	24.5983945397	26.617054078899997	0.254840108251	0.166488598945	-1.9723357394999999	-2.58650470924	0.2307759057565	0.171626719076	-2.1154354881489725	-2.5426539238813417
71	NM_200102	41.1427015156	72.5814652456	176.19713014799999	137.346906136	0.233503811788	0.528453587252	-2.09848199377	-0.920151325987	2489	74.99898517	61.633707098500004	169.00298721	137.43348245299998	0.443773133293	0.44846209233999995	-1.17210576768	-1.1569420529	0.3386384725405	0.488457839796	-1.5621822085103583	-1.0336940504871905
72	NM_199963	6.46714616522	1.5830597786200002	173.806757419	136.16808030299998	0.03720883043480001	0.0116257773121	-4.74821114606	-6.4265290101699994	75	10.4894894005	4.94348284146	172.21001562799998	144.637339187	0.06091102983900001	0.0341784691923	-4.0371526931199995	-4.87076840769	0.04905993013690001	0.0229021232522	-4.3493110103272254	-5.448374833224538
74	NM_001012499	20.137985945	9.34900437755	128.17953494	91.00812148520001	0.157107653374	0.10272714374299999	-2.6701746328000002	-3.28311065745	77	14.454370486300002	16.056976396	125.086132548	87.8593149302	0.11555533928400001	0.182757814681	-3.1133441732	-2.45199499809	0.13633149632900002	0.142742479212	-2.8748091919639664	-2.8085133597327494
77	NM_200919	47.5851649255	40.3370435227	71.1396540419	117.736956421	0.668897896207	0.34260307679799995	-0.580142087127	-1.54538998707	3139	75.1169805035	70.39056707520001	72.798756356	116.882017081	1.03184428229	0.60223607389	0.0452252671529	-0.7315989669249999	0.8503710892485	0.472419575344	-0.23383554565101566	-1.081859348893619
78	NM_201455	18.4822922417	18.6622680945	36.9101122203	36.674473818	0.500737904328	0.508862599832	-0.9978724277299998	-0.974651934265	82	32.0594253508	4.85644969284	36.357873450700005	30.581184714899997	0.881773940774	0.158805152191	-0.18151925353300002	-2.6546703756	0.691255922551	0.3338338760115	-0.5327081587467397	-1.5827977343330013
79	NM_001130643	46.0789581247	106.348944637	36.6953760325	24.8233655623	1.25571565431	4.28422746988	0.328509815692	2.09903508162	83	115.581974115	86.9785764808	36.8834013047	21.2100833329	3.1337124567299997	4.100812576530001	1.6478728070299997	2.0359098082599996	2.19471405552	4.192520023205001	1.134032986432179	2.0678176740244636
80	NM_201454	22.5434372811	4.0467483608	55.172665880100006	75.8798130883	0.40859793380500004	0.0533310270031	-1.29124618621	-4.22888107931	676	30.7865598592	7.72257430796	57.5436287644	79.0886326098	0.535012485661	0.09764455463610001	-0.9023555346050001	-3.3563165984900003	0.471805209733	0.07548779081960001	-1.0837367458003075	-3.7276128638584485
81	NM_001045189	7.384002607819999	2.48530204795	29.4903818655	50.941665466	0.250386808875	0.048787216225	-1.9977695361	-4.35735302365	975	14.6380655943	2.58698338407	29.7373074911	53.462885335200006	0.49224582954199997	0.04838839819159999	-1.02254911166	-4.36919500752	0.37131631920849995	0.0485878072083	-1.429279372412728	-4.363261865389006
82	NM_001001844	11.0977625239	12.3901856931	7.997553248110001	13.7218719131	1.3876447182799998	0.9029515631370001	0.47263823881899997	-0.147279495328	1883	22.536823761500003	13.6557595323	10.36486978	14.063527323499999	2.17434702412	0.971005297475	1.12058221176	-0.0424489283677	1.7809958711999998	0.936978430306	0.832684171910509	-0.0939122581541764
83	NM_001002317	14.603655396099999	9.830574714319999	151.39962454	158.161468562	0.0964576724709	0.062155307507600004	-3.37396019157	-4.00797859998	88	47.044275991800006	5.11638685181	146.94703263600002	144.78107069799998	0.320144443531	0.035338783082199995	-1.6432051243099999	-4.82260382933	0.20830105800095	0.048747045294899996	-2.263257927765896	-4.3585414143500385
85	NM_194264	15.083249990399999	32.9986081441	310.126888876	343.857026631	0.048635737601	0.095966071909	-4.361839392149999	-3.3813317479	90	44.8516098504	27.7431666361	320.07851357	354.229675866	0.14012689996	0.0783197132433	-2.83519416043	-3.67448070705	0.09438131878049999	0.08714289257615	-3.405354859529097	-3.520473187653084
87	NM_001012366	20.8846683666	11.9648442247	297.516209533	217.253081052	0.0701967412108	0.0550733005339	-3.8324521328699994	-4.18250311822	91	40.5209300293	4.98174509255	289.690047128	228.389729948	0.13987684572200001	0.021812474202299998	-2.83777092671	-5.5187027647399995	0.1050367934664	0.0384428873681	-3.251033315058908	-4.701139491665128
88	NM_213073	26.924799221599997	2.33866546721	47.0971136675	38.3211603206	0.571686821653	0.0610280442357	-0.80670306079	-4.03438383264	2257	26.6878953091	12.780324116	46.7909295501	36.0455538278	0.570364717387	0.35456034819300003	-0.810043355086	-1.4958968916	0.5710257695200001	0.20779419621435002	-0.808372241208501	-2.2667727352059046
89	NM_001012368	5.67430549238	1.7975091556099998	35.3045805554	28.363463469099997	0.160724342369	0.0633741065356	-2.63733964717	-3.979962687	92	3.9701497672800006	2.33881346642	35.672976978499996	26.2985138018	0.111292919839	0.08893329425560001	-3.16756627973	-3.49113256301	0.136008631104	0.0761537003956	-2.8782298871189065	-3.714942049153078
91	NM_001002319	1.9720264585900003	9.292404565730001	25.7965727788	29.5689861718	0.07644528889550001	0.314261859089	-3.7094285946199994	-1.6699609072	94	5.864025418400001	1.3817979088799999	25.9212877504	31.139255290900003	0.22622430933499998	0.044374789826300005	-2.14417412987	-4.49411590334	0.15133479911525	0.17931832445765	-2.7241843245280477	-2.4794051708006486
92	NM_199949	28.4210991464	9.183314101939999	282.769205228	377.63585289599996	0.100509880924	0.02431790846	-3.31459075807	-5.36183703929	95	31.5515532661	14.338547509000001	283.56171133099997	346.84273675400004	0.11126873624099999	0.0413401982789	-3.16787980685	-4.59631088144	0.1058893085825	0.03282905336945	-3.239371164043121	-4.9288830395863386
94	NM_200085	5.30597229906	12.858337212999999	14.560059632	13.5615988892	0.364419681867	0.9481431590809999	-1.4563272154299998	-0.0768231883971	98	5.25928650626	11.1536760506	14.414133251400001	13.457740131500001	0.36487011841300004	0.828792645839	-1.45454509081	-0.270916893333	0.36464490014000006	0.88846790246	-1.4554358779397853	-0.17060843770851847
96	NM_201578	14.8925085022	6.015011182209999	49.0976719978	44.3273191704	0.303324127117	0.135695352094	-1.72106783699	-2.8815567892100002	99	11.8091787285	4.17406916964	50.4282892133	43.2680940285	0.234177659261	0.096469910759	-2.09432464676	-3.37377715794	0.26875089318900003	0.1160826314265	-1.8956585454049868	-3.1067759661752636
97	NM_001001951	2.68273926523	2.88945396977	8.58311884595	12.3524245952	0.31255995790999996	0.23391796059999997	-1.67779512853	-2.09592545648	1350	2.12730766347	0.751917600418	8.593420430310001	11.882534234200001	0.247550748939	0.0632792286223	-2.01420378086	-3.9821241763999997	0.2800553534245	0.14859859461115	-1.8362160883654937	-2.750507623405956
98	NM_200081	3.22183493885	7.34057267952	17.9812097041	21.2523382513	0.17917787467399998	0.345400708041	-2.48053559404	-1.5336570546200001	101	9.82611353295	5.90433030503	17.420161875999998	20.541163105	0.564065569706	0.287438947583	-0.826065216677	-1.7986725366499998	0.37162172219	0.31641982781199995	-1.4280932616816864	-1.6600880886614469
99	NM_200080	2.64931334914	4.2801787000300004	1.14464604822	1.2794601848799998	2.3145262706	3.34530042483	1.21071693776	1.7421357779700002	102	4.20160442992	8.168038908089999	1.12617983207	1.40908782933	3.7308468064099998	5.796685442929999	1.89950312237	2.53522819991	3.022686538505	4.5709929338799995	1.5958313749986028	2.1925075887375804
100	NM_001199725	11.087412181500001	10.7475634333	37.6649570678	42.5755219827	0.294369436332	0.252435271085	-1.7643002072599998	-1.9860145923900003	103	20.2213370405	18.645465410099998	37.071061293	43.7618654294	0.545474996809	0.426066513096	-0.8744150263070001	-1.23084942823	0.4199222165705	0.3392508920905	-1.251805976902096	-1.5595754855428696
101	NM_001199724	8.97820299709	4.476854543369999	24.632895245700002	31.609352607399998	0.3644802167	0.141630693895	-1.45608758498	-2.81979413786	104	11.2064078768	10.2520360926	25.3080775639	31.0764106546	0.442799649578	0.329897690134	-1.17527401448	-1.59990941836	0.40363993313900004	0.2357641920145	-1.3088591838432675	-2.084583477188772
