egg(transcript)	egg(UTR5)	egg(CDS)	egg(UTR3)	1cell(transcript)	1cell(UTR5)	1cell(CDS)	1cell(UTR3)	4cell(transcript)	4cell(UTR5)	4cell(CDS)	4cell(UTR3)	64cell(transcript)	64cell(UTR5)	64cell(CDS)	64cell(UTR3)	1K(transcript)	1K(UTR5)	1K(CDS)	1K(UTR3)	sphere(transcript)	sphere(UTR5)	sphere(CDS)	sphere(UTR3)	shield(transcript)	shield(UTR5)	shield(CDS)	shield(UTR3)
NM_001017669	0.2861296900489396	NULL	0.2863069883527454	NULL	0.34728914057295135	NULL	0.3453324306025728	NULL	0.28970989761092153	NULL	0.2891519777931992	NULL	0.24696737683089215	NULL	0.24724154262516915	NULL	0.2655092276144908	NULL	0.26605350938151495	NULL	0.31267105263157896	NULL	0.3124572192513369	NULL	NULL	NULL	NULL	NULL
NM_001128539	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.23106889890534452	NULL	0.23135255994815293	NULL	NULL	NULL	NULL	NULL
NM_001006029	0.3162674805771365	0.2874040404040404	0.3062139830508475	0.3615497835497835	0.3742386237513874	0.3590757575757576	0.3692648305084746	0.3973982683982684	0.3098546059933407	0.29537878787878785	0.3099576271186441	0.3220519480519481	0.2686470588235294	0.2357979797979798	0.2788622881355932	0.27593073593073586	0.30073695893451724	0.31165656565656563	0.2978135593220339	0.29735064935064937	0.34018423973362927	0.3404292929292929	0.3397987288135593	0.3407619047619048	NULL	NULL	NULL	NULL
NM_001100001	0.29657662436067433	NULL	0.29124170854271353	0.31292224788298695	0.35739086294416245	NULL	0.35125796019900496	0.3763702848344881	NULL	NULL	NULL	0.2853379522709777	NULL	NULL	NULL	0.25975689223057646	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001017662	0.3238289920724802	NULL	0.2991422680412371	0.3539120603015075	0.3281107344632768	NULL	0.3158757894736842	0.3422853658536585	0.27968156424581003	NULL	0.2526430722891566	0.3234707317073171	0.2323871237458194	NULL	0.22223137254901962	0.25613658536585365	0.2726778929188256	NULL	0.26359340659340663	0.2979487804878049	0.302464553794829	NULL	0.2932209150326797	0.3196317073170732	NULL	NULL	NULL	NULL
NM_001128530	NULL	NULL	NULL	0.3353008356545961	NULL	NULL	NULL	0.3927895878524945	NULL	NULL	NULL	0.29979526462395545	0.25080506822612086	NULL	0.23407418622255866	0.2802986013986014	0.2680510606808091	NULL	0.2629042189281642	0.2769177489177489	0.29940693641618493	0.41045833333333337	0.2908760999648011	0.31257242339832875	NULL	NULL	NULL	NULL
NM_001017660	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.27931114808652246	0.324357516828721	0.4453518518518519	0.310933774834437	0.3266759941089838
NM_001017667	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001128537	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2794828722002635	0.2428911333571684	NULL	0.22464913151364765	0.2898957800511509	0.259484796404019	NULL	0.25206608226567767	0.29162578616352197	0.2875631647211414	0.3197132352941176	0.2794238166917544	0.31533291536050156	0.2805508711264796	NULL	0.27206279540850775	0.31207648902821317
NM_001017665	NULL	NULL	NULL	0.29568718967229396	0.3533185975609756	NULL	NULL	0.3377903682719547	0.26488310648518815	NULL	NULL	0.25435045045045046	0.23447050754458157	NULL	NULL	0.22828245476003148	0.24087418181818182	NULL	NULL	0.2312061403508772	0.26442608695652176	0.3450422535211267	0.3226413793103448	0.24632666132906322	0.25983910256410253	NULL	NULL	0.246985051140834
NM_001017664	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001044310	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2558517195176418	NULL	NULL	0.26888833333333334	0.23252851839352007	NULL	0.2271739314430808	0.25361666666666666	0.2617745629897529	NULL	0.25698856510512724	0.2842033333333333	0.2803843126229969	NULL	0.2780120523415978	0.29659166666666664	0.2944571173317451	NULL	0.28997715736040613	0.31504999999999994
NM_001003428	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001003429	0.31668299319727894	0.46556	0.2978204283360791	0.3917087378640777	0.36963401360544224	0.7802799999999999	0.3608747940691927	0.32158252427184464	0.3080054495912806	0.28708333333333336	0.30521746293245466	0.3293106796116505	0.2696662125340599	0.36158333333333337	0.26309555189456346	0.2869708737864078	0.32433469387755104	0.28631999999999996	0.34394233937397034	0.21800970873786407	0.34258231292517005	0.44784000000000007	0.3359209225700165	0.35629126213592227	0.3450027210884354	0.39971999999999996	0.34432784184514004	0.3356990291262136
NM_001257340	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2745732217573222	0.2675752844077626	0.3906060606060606	0.27483858764186636	0.2637453090507726
NM_001003424	0.28062524654832344	NULL	0.27755164319248826	0.20806153846153844	0.31887109375	0.808952380952381	0.2959225352112676	0.3109384615384615	0.23100404858299592	NULL	0.2409295774647887	0.14164615384615384	0.22215354330708664	0.6142941176470588	0.2208732394366197	0.12798461538461536	0.25367058823529415	0.7358947368421053	0.24376760563380281	0.1776153846153846	0.28109765624999994	0.8210476190476191	0.26341784037558685	0.22252307692307693	0.277150390625	0.8306666666666667	0.264924882629108	0.17844615384615384
NM_001003425	0.31621621621621615	NULL	0.31618415637860087	0.3125248962655602	0.3718929663608563	NULL	0.38423868312757203	0.3529844398340249	0.3007138461538461	NULL	0.3078713991769547	0.28963174273858927	0.2628788501026694	NULL	0.25780555555555557	0.2654439834024896	0.27859529892692897	NULL	0.2906635802469136	0.2585238589211618	0.30132063008130083	NULL	0.3045679012345679	0.2903692946058091	NULL	NULL	NULL	NULL
NM_001100004	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001003427	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.26646480743691897	NULL	0.27235413416536663	0.24153465346534653	0.300173544973545	0.3688139534883721	0.29552035623409667	0.30625862068965515
NM_001003420	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2580343811394892	NULL	0.2513664	0.2686386768447837	0.24362580645161291	NULL	0.23486079836233367	0.2641124401913876	0.25342947813822286	NULL	0.239841	0.28593779904306216	0.2812008397480756	NULL	0.2782705649157582	0.2872272727272727	NULL	NULL	NULL	NULL
NM_001003421	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001003422	0.3019976985040276	0.29762857142857135	0.2673854166666667	0.32210371819960854	0.3596342857142857	0.481236842105263	0.3356458333333333	0.35506849315068495	0.29154941176470583	NULL	0.29048263888888887	0.28774559686888457	0.23918470588235294	NULL	0.2233645833333333	0.2431859099804305	0.2429635294117647	NULL	0.2724097222222222	0.21824461839530332	0.2769367816091954	0.2945070422535212	0.26815277777777774	0.2794461839530333	0.2810341176470588	NULL	0.2828715277777778	0.26317808219178085
NM_001044316	0.2916071625344353	0.29152879581151836	0.25698131600324936	0.3109184782608696	0.35553225	0.3923194444444444	0.34489009497964723	0.35888311688311686	0.28230102040816324	0.27665876777251186	0.2587387448840382	0.29823183236736517	0.25433853904282117	0.2592	0.23033740665308897	0.26937291849255035	0.25655520669806386	0.2463813953488372	0.25204679972470756	0.2606118848653668	0.3013587542913193	0.33937117903930136	0.28612252964426876	0.30754654654654656	0.2878909201706277	NULL	0.27122974176313447	0.297337723424271
NM_001080159	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_200834	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3007424369747899	NULL	0.30960385438972166	0.29501867219917016
NM_001100006	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.32806346153846155	0.26434946236559137	NULL	0.24903116651825472	0.2876906377204885	0.2485690657130085	NULL	0.24558155080213903	0.2546005398110661	0.2645396475770926	NULL	0.271890124264225	0.24937246963562754	0.3028105654147751	NULL	0.30935731272294886	0.28795006747638324	NULL	NULL	NULL	NULL
NM_200835	0.289107453651154	0.26599999999999996	0.27363041002277905	0.33968469860896444	0.34080892924706774	0.3274708333333333	0.3258997722095672	0.3862210200927357	0.28172386363636365	0.2527763713080169	0.2702078587699317	0.32358268933539414	0.22916761256148319	0.1920666666666667	0.21993052391799542	0.268	0.2721113636363636	0.2555274261603376	0.2651121867881549	0.29718238021638327	0.2957915247824442	0.28547083333333334	0.2820176537585421	0.3370030911901082	NULL	NULL	NULL	NULL
NM_001200021	0.2778708297690334	0.29490530303030305	0.24005833333333332	0.29459633027522936	0.33427918781725885	0.3109458483754513	0.32256111111111113	0.3538788990825688	NULL	NULL	NULL	0.2890732217573222	NULL	NULL	NULL	0.23547179487179487	NULL	NULL	NULL	NULL	0.2623946188340807	NULL	0.2472277777777778	0.2859921104536489	0.3121008583690987	NULL	0.2958722222222222	0.3165871559633028
NM_001202486	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.24132567049808426	NULL	0.23900560747663552	0.2328885906040268	0.27824458874458874	0.26526415094339617	0.2983401869158878	0.2656604026845637
NM_001202484	0.29408515815085157	NULL	0.2979525423728814	0.3268260869565217	0.32018589743589737	0.30914351851851857	0.30981730769230775	0.4124270833333334	0.2898588873812754	NULL	0.3128752688172043	0.2709734513274336	0.2308591065292096	0.19037837837837837	0.22948376068376067	0.31137864077669897	NULL	NULL	NULL	NULL	0.26958863328822735	0.26003910614525144	0.273103515625	NULL	NULL	NULL	NULL	NULL
NM_001145681	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3063432835820895	NULL	NULL	NULL	0.24500892857142859	0.223470509383378	NULL	0.2199124513618677	0.2297767857142857	NULL	NULL	NULL	NULL	0.24050952380952384	NULL	0.24509359605911327	0.23220089285714285	NULL	NULL	NULL	NULL
NM_001202480	0.29702479338842974	0.31431515151515155	0.27640000000000003	0.31788	0.3523407590759076	0.3888162650602409	0.3330793103448276	0.3492133333333334	0.27882597835137385	0.28987227414330213	0.2647	0.2943166666666666	0.24156333333333332	0.2554437500000001	0.21884482758620694	0.27068000000000003	0.2521830357142857	0.24922895622895624	0.25888299817184646	0.24208333333333332	0.2812154742096506	0.3078416149068323	0.27102241379310343	0.2723433333333333	NULL	NULL	NULL	NULL
NM_199998	0.32530303030303026	0.40779245283018867	0.32102533333333333	0.2921556886227545	0.35471532091097313	0.3887176470588235	0.36055182072829134	0.3124550898203593	0.2925436893203883	0.27879646017699117	0.30242933333333333	0.2574491017964072	0.283649564375605	0.34543965517241376	0.2783346666666666	0.26459880239520955	0.3063401162790698	0.3090869565217391	0.3179613333333333	0.2522574850299401	0.3587860600193611	0.40120689655172415	0.36433066666666664	0.3044191616766467	0.3507945736434108	0.40780869565217387	0.35247733333333336	0.30397604790419164
NM_001145688	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001305471	0.2972190476190476	NULL	0.2927891278375149	0.3005730438715513	0.35477621322604985	NULL	0.3717740656851643	0.3411994572591588	0.27266501023092665	NULL	0.28979917355371904	0.26328810492989596	0.2446095769682726	NULL	0.23277284157585917	0.250996381727725	0.25618601778656125	NULL	0.2813565596080566	0.2352731795567617	0.2913771887159533	NULL	0.3041472908995265	0.2803975576662144	NULL	NULL	NULL	0.25343377308707127
NM_001003767	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001003766	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2603804347826087
NM_001003764	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001003763	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2428350785340314	NULL	0.24221691542288556	0.22487301587301586	0.2701343028229256	NULL	0.2768169154228856	0.23275396825396827	0.28382398619499566	NULL	0.2820666666666667	0.28398412698412706	0.29826161790017214	NULL	0.3010228855721393	0.2817460317460317
NM_001003762	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.24777664233576638	NULL	NULL	0.2394913793103448	0.23908911819887427	NULL	0.24373214285714284	0.22635818181818182	0.26242990654205606	0.3056875	0.25659920634920635	0.26651454545454545	0.29868003731343284	0.5046111111111111	0.3013869047619048	0.28946	0.2791299810246679	NULL	0.2978531746031746	0.26197272727272725
NM_001003761	0.2863317901234568	NULL	NULL	0.2870357723577236	0.33758014477766285	NULL	0.36172093023255814	0.33488554913294794	0.27527642679900743	0.2776701030927835	0.2589255319148936	0.27691907514450864	0.2453628875968992	0.2535154639175258	0.2366457399103139	0.2460240825688073	0.2504166666666667	0.33538144329896913	0.26086995515695066	0.24435435779816514	0.2924276729559748	0.36239	0.26861434977578474	0.29146100917431195	0.2654747977598009	NULL	NULL	0.26300677048070414
NM_001003769	0.3284441193680515	0.4829305555555556	0.314748987854251	0.3876258064516129	0.37105617320070217	0.4919027777777778	0.36766599190283406	0.34733548387096774	0.3108835576360444	0.38859722222222226	0.3074784075573549	0.30734193548387095	0.25894090111176127	0.3373055555555556	0.24960188933873143	0.31183225806451614	0.30588745603751466	0.32804347826086955	0.30843589743589744	0.271658064516129	0.32235714285714284	0.41167605633802823	0.3212240215924426	0.2922774193548387	NULL	NULL	NULL	NULL
NM_001003768	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001312870	0.25281699819168174	0.22289473684210526	0.22103044280442805	0.2827929328621908	0.2941114649681529	NULL	0.264519372693727	0.3269080168776371	0.24105974454058504	NULL	0.227809375	0.2591673370876911	0.2142719067318541	NULL	0.17557704239917268	0.2440544827586207	0.22404901960784315	NULL	0.2123648484848485	0.23743214285714284	0.26085542607428985	NULL	0.2401342592592593	0.283592776203966	0.28417325737265414	NULL	0.2627573800738007	0.29770609756097566
NM_001045434	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001045437	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001045432	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.19723667570009035	NULL	0.19482786885245904	0.19773010380622838	NULL	NULL	NULL	NULL	0.21847456140350877	0.2663260869565217	0.21869142857142856	0.2144059753954306	NULL	NULL	NULL	NULL
NM_001045438	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.22681009615384617	NULL	0.22757839721254355	0.21434020618556698	0.2432526041666667	NULL	0.2548458498023715	0.19548453608247424	0.24986140724946695	0.24901999999999996	0.2562515527950311	0.2290824742268041	NULL	NULL	NULL	0.2096195652173913
NM_001007420	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001007421	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001007422	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.36145588235294124	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001007424	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001007425	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.28146938775510205
NM_001271393	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001007427	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2753065693430657	NULL	NULL	NULL	NULL	0.24629636048526862	NULL	0.24392136025504785	0.25533898305084746	NULL	NULL	NULL	NULL
NM_131327	0.2943723456790123	NULL	0.29666971637694417	0.2886434195725534	0.36168985507246376	NULL	0.3611285714285714	0.3503779527559055	0.280609413202934	NULL	0.3032956152758133	0.2600843644544432	0.24873084479371316	NULL	NULL	0.23656917885264342	0.2682667690732207	NULL	0.30121970443349755	0.22281664791901012	0.30779424460431654	NULL	0.31886071428571433	0.28894038245219344	0.29505305542396965	NULL	0.3141008928571429	0.2681957255343082
NM_001305613	NULL	NULL	NULL	0.2884770642201835	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2556055045871559	0.2402206896551724	NULL	0.24016129032258063	0.2417981651376147	NULL	NULL	NULL	0.17530275229357803	NULL	NULL	NULL	0.2589816513761468	NULL	NULL	NULL	NULL
NM_001305614	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2321940928270042	NULL	0.22808747697974222	0.27724242424242423	NULL	NULL	NULL	0.1591609195402299	0.2579031198686371	NULL	0.25760226595110314	0.24323232323232324	NULL	NULL	NULL	NULL
NM_131323	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.24016350710900472	0.19940259740259741	NULL	NULL	0.19547453703703702	NULL	NULL	NULL	0.2231701030927835	NULL	NULL	NULL	0.3146481481481481	NULL	NULL	NULL	NULL
NM_001305617	NULL	NULL	NULL	NULL	0.3369530769230769	NULL	0.3403769309989701	0.3314296875	0.2848076685219542	0.34836923076923076	0.28001634877384196	0.27706735751295336	0.26353386911595866	0.3320061728395062	0.2485502512562814	0.28114507772020725	0.2831859267734554	0.3122857142857143	0.28570770519262984	0.26272020725388606	0.3333076043453402	0.38512426035502956	0.3260795644891123	0.332979274611399	0.30117747683535284	NULL	0.30190505675954593	0.2993445595854922
NM_131328	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001166115	NULL	NULL	NULL	NULL	0.3455276752767527	NULL	0.3500649350649351	0.3557549857549858	0.28227748691099475	NULL	0.28235064935064935	0.2978404558404558	0.2735979557069847	0.19960975609756101	0.30486363636363634	0.27716524216524213	0.264184300341297	0.18402469135802468	0.2673376623376624	0.2812991452991453	0.2943338983050847	0.2871882352941177	0.2768246753246753	0.30374643874643875	0.25313846153846153	0.2394625	0.2523571428571429	0.2565982905982906
NM_001020484	0.2865284974093264	0.254961038961039	0.28079166666666666	0.3152253968253968	0.3280284605433376	0.2595696202531646	0.3324878472222222	0.3288888888888889	0.2695469151670951	0.22092134831460672	0.2719045138888889	0.27466349206349205	0.24252277100705583	0.21466304347826085	0.23815190972222222	0.2666444444444444	0.273025706940874	0.2476741573033708	0.28152083333333333	0.2491206349206349	0.2942188895979579	0.29864	0.29098263888888887	0.30465079365079367	NULL	NULL	NULL	NULL
NM_001020486	0.2783472931562819	0.4624117647058823	0.24855350553505537	0.39779591836734696	0.31710903426791276	0.495423076923077	0.30583886838868385	0.3159897959183674	0.24491002044989774	0.3028358208955224	0.2395436654366544	0.24982653061224486	0.22372931562819204	0.34574999999999995	0.2073308733087331	0.27510204081632655	0.24041879468845762	0.23666176470588235	0.2542472324723247	0.1283061224489796	0.27189989785495405	0.344764705882353	0.2663468634686347	0.26740816326530614	0.28472336065573767	0.39007692307692315	0.28051168511685115	0.24978571428571428
NM_001020480	0.317329417773238	NULL	0.31866392881587957	0.30942105263157893	0.37403734015345264	NULL	0.3738145106091718	0.3746963562753036	0.2877713957495692	NULL	0.298467522052927	0.26077125506072873	0.25287209902011343	NULL	0.2560672676837726	0.2398846153846154	0.2776513292433538	NULL	0.2860828199863108	0.25125303643724695	0.3085293817066939	NULL	0.3059630390143737	0.313497975708502	0.3100990806945863	NULL	0.3131006160164271	0.2987692307692308
NM_001020489	0.27446885245901637	NULL	NULL	0.27934545454545456	0.33755146198830405	NULL	0.3308929219600726	0.3407169974115617	0.26295874916833	NULL	NULL	0.2628625218914185	0.23866377708978329	NULL	0.24194104308390021	0.2374327086882453	0.2687792946530148	NULL	0.2596722972972973	0.2734030874785592	0.2734762675296656	NULL	0.26656012176560123	0.27569029535864975	NULL	NULL	NULL	NULL
NM_001327839	NULL	NULL	NULL	0.31073299492385786	0.3483245202558635	NULL	0.3363183415319747	0.36685466377440346	NULL	NULL	NULL	0.2780889787664307	NULL	NULL	NULL	0.23745492227979276	0.2617467432950192	NULL	0.2780386810399493	0.2344657258064516	0.2975678503487635	NULL	0.29974414155906265	0.28684979838709673	0.31071607646505794	0.40851249999999995	0.31676026427560167	0.28991834677419354
NM_001080648	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001327789	0.29826024011299435	NULL	0.2662224824355972	0.32617936288088645	0.34655355884425654	0.40301769911504426	0.3191053864168618	0.36648476454293627	0.28338617741360883	NULL	0.2788866877971474	0.2890360110803324	0.24666938053097343	NULL	0.23558150470219433	0.25434626038781166	0.26531843771991553	0.20965811965811965	0.27319516003122557	0.26284072022160665	0.2964810393258427	0.3589268292682927	0.28400702576112413	0.30222783933518005	0.2966129501636959	NULL	0.2919157212317666	0.2991277932960894
NM_001327786	NULL	NULL	NULL	0.3059806451612903	0.3390499751367479	NULL	0.3305315676008623	0.3747393548387097	NULL	NULL	NULL	0.2774777158774373	NULL	NULL	NULL	0.266008658008658	NULL	NULL	NULL	0.24582678311499273	0.2692613931523023	NULL	0.2658332369942196	0.2845664516129032	NULL	NULL	NULL	NULL
NM_001327787	0.312112693123296	NULL	0.2989581334496293	0.3390997830802603	0.3705040773180308	0.46458333333333335	0.35942093541202674	0.382797180043384	0.27724039377580184	NULL	0.26809918543363676	0.28581344902386113	0.25646769499417926	0.2969652777777778	0.24369409282700424	0.28297722342733184	0.27743308931185945	0.29128571428571426	0.27769559640872166	0.2744533622559653	0.3238763625932301	0.4247277777777778	0.3188359899328859	0.31722017353579174	NULL	NULL	NULL	NULL
NM_001327785	NULL	NULL	NULL	0.24753057553956836	NULL	NULL	NULL	0.3305717539863326	NULL	NULL	NULL	0.25471345029239767	0.21927221037668795	NULL	0.2096891891891892	0.23129676258992807	0.2466324200913242	NULL	0.25004748201438853	0.2423381294964029	0.27325050641458476	NULL	0.26905477855477855	0.2615125899280576	0.27705418381344304	NULL	0.2714466588511137	0.2790593525179856
NM_001077746	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2527637655417406	NULL	NULL	NULL	0.26719485294117645	NULL	NULL	NULL	0.210526678141136	0.2906581276199348	0.3110417910447761	0.28537148594377504	0.2887426470588236	NULL	NULL	NULL	NULL
NM_001327835	NULL	NULL	NULL	0.2631018078020933	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2543990646921278	0.22925320056899004	NULL	0.21400884955752214	0.238402124430956	0.22650192389910218	NULL	0.2517127344521224	0.20676783004552352	0.26030278716216215	NULL	0.26222555663117136	0.25579666160849773	0.2518423060618906	NULL	0.2616776379477251	0.24254628224582706
NM_001077744	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.22213787878787877	NULL	NULL	NULL	0.24669545454545452	0.2913695955369595	0.32675138121546965	0.29503644314868804	0.26642121212121217	NULL	NULL	NULL	NULL
NM_001077745	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001252559	0.273811606391926	NULL	0.273811606391926	NULL	0.334896725440806	NULL	0.334896725440806	NULL	0.2622316552901024	NULL	0.2622316552901024	NULL	0.23522571064913025	NULL	0.23522571064913025	NULL	0.26710370994940974	NULL	0.26710370994940974	NULL	0.28090680100755666	NULL	0.28090680100755666	NULL	0.2647214353163362	NULL	0.2647214353163362	NULL
NM_001353347	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001353348	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001163897	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
