value1	value2	log2.Fold_change.	log2.Fold_change..normalized	z.score	p.value	q.value.Benjamini.et.al..1995.	q.value.Storey.et.al..2003.	Signature.p.value...0.001.
NM_131433	1866	244	2.93499593328887	3.14653994154683	40.114645200499	0	0	0	TRUE
NM_001020822	29640	246	6.91274332185396	7.12428733011191	181.694376313341	0	0	0	TRUE
NM_001145688	295	128	1.2045711442492	1.41611515250716	9.68836157930627	3.37905648000959e-22	4.35097099932967e-22	7.64870448328563e-24	TRUE
NM_001285534	502	158	1.66776280577367	1.87930681403162	15.4786031306266	4.83865330521244e-54	7.24956538065825e-54	1.2744231859384e-55	TRUE
NM_001346205	648	90	2.84799690655495	3.05954091481291	23.3348209268154	1.96543012387685e-120	3.44621243096789e-120	6.05820183015694e-122	TRUE
NM_001045364	1335	98	3.76791418245971	3.97945819071766	37.1445201095509	5.37457722687153e-302	1.1896586157408e-301	2.09133712663171e-303	TRUE
NM_001128366	417	63	2.72662364994475	2.9381676582027	18.3585957754315	2.81800156283594e-75	4.46294981856157e-75	7.8455554613372e-77	TRUE
NM_001013555	13577	270	5.65206151662777	5.86360552488572	125.922241331801	0	0	0	TRUE
NM_001030238	742	152	2.28734786317722	2.49889187143517	22.4751851091752	7.26003341007612e-112	1.24984512257518e-111	2.19714082073317e-113	TRUE
NM_212686	3815	230	4.05197729077752	4.26352129903547	64.0425595602062	0	0	0	TRUE
NM_001004538	2963	274	3.43481082800075	3.64635483625871	53.7185262565675	0	0	0	TRUE
NM_131509	1153832	254	12.1493170628517	12.3608610711097	793.791715396163	0	0	0	TRUE
NM_001020643	743	300	1.30839971004271	1.51994371830067	16.2087350992775	4.37480235414945e-59	6.63876257242179e-59	1.16704829931007e-60	TRUE
NM_194414	892	464	0.942918904792732	1.15446291305069	14.3712649922693	7.83862920257276e-47	1.14363656037536e-46	2.01043355332408e-48	TRUE
NM_001161654	4595	184	4.64228719011938	4.85383119837734	72.2362400446095	0	0	0	TRUE
NM_131283	695	190	1.87101355927992	2.08255756753788	19.4838864073068	1.5041633535091e-84	2.43858169512693e-84	4.28685705955044e-86	TRUE
NM_212567	37427	304	6.94386427826094	7.1554082865189	203.960748295044	0	0	0	TRUE
NM_001320433	211	121	0.80223595143259	1.01377995969055	6.28933010666804	3.18838829813164e-10	3.71047819897603e-10	6.52276267527729e-12	TRUE
NM_212882	29542	320	6.52855178484769	6.74009579310564	183.425922254758	0	0	0	TRUE
NM_214739	3668	178	4.36504449262866	4.57658850088661	63.848205372847	0	0	0	TRUE
NM_181759	18504	138	7.06702509385802	7.27856910211598	142.799805661608	0	0	0	TRUE
NM_001128249	4575	258	4.14832877263551	4.35987278089347	70.5295875620853	0	0	0	TRUE
NM_001135979	350	182	0.943416471633633	1.15496047989159	9.00525101827766	2.15173003261865e-19	2.71461529103348e-19	4.77210492787067e-21	TRUE
NR_132430	272	98	1.47275299713513	1.68429700539309	10.5623646625056	4.45300548459405e-26	5.8830070480084e-26	1.03419173306913e-27	TRUE
NM_181499	783	192	2.02790599656988	2.23945000482784	21.6421857435613	7.20077215185253e-104	1.21751217163635e-103	2.14030174117098e-105	TRUE
NM_001135989	1361	135	3.33363575445316	3.54517976271112	36.0230336883138	3.64723484930293e-284	7.89899029802001e-284	1.38858757080209e-285	TRUE
NM_001045187	733	132	2.47327526877536	2.68481927703331	23.2395890610634	1.81282157301967e-119	3.17237836274469e-119	5.57682057856554e-121	TRUE
NM_131723	44790	152	8.20296153229947	8.41450554055743	210.950902630985	0	0	0	TRUE
NM_214816	1851	436	2.08590485509365	2.2974488633516	33.7958741873013	2.26758071600752e-250	4.74330715563352e-250	8.33840416598603e-252	TRUE
NM_001020545	1481	167	3.1486516328148	3.36019564107275	36.7770234710555	4.30190181485626e-296	9.46106667252807e-296	1.6631897359458e-297	TRUE
NM_001003595	24165	261	6.5327253777452	6.74426938600316	165.877791603871	0	0	0	TRUE
NM_131620	875	165	2.40681699247387	2.61836100073183	25.0493531095875	1.77441443334963e-138	3.201233496751e-138	5.62754589778139e-140	TRUE
NM_001327848	20549	166	6.95174113626306	7.16328514452101	151.088934535338	0	0	0	TRUE
NM_001002178	1370	122	3.489222840285	3.70076684854296	36.7244965123466	2.96923675238321e-295	6.52157690646799e-295	1.14644787405567e-296	TRUE
NM_001291325	1539	193	2.99532047906013	3.20686448731808	36.7429293097561	1.50787110494813e-295	3.31458612929668e-295	5.82681194411402e-297	TRUE
NM_001113645	218	111	0.97376845842682	1.18531246668478	7.25556850660894	3.99978270797361e-13	4.78097908004651e-13	8.40462878968405e-15	TRUE
NM_001006003	235	111	1.08210108021489	1.29364508847285	8.06875610202073	7.10179717833038e-16	8.71907690718248e-16	1.53275309443233e-17	TRUE
NR_029421	603	32	4.23601419190008	4.44755820015804	25.7265867029051	5.89420897583916e-146	1.0767615138626e-145	1.89287187153836e-147	TRUE
NM_001128329	721	167	2.11015115676677	2.32169516502473	21.22570303449	5.52930990240015e-100	9.27734695773987e-100	1.63089308753365e-101	TRUE
NM_001020679	440	74	2.57190634789571	2.78345035615367	18.3505182985615	3.26978418259334e-75	5.17783682845386e-75	9.10227711690517e-77	TRUE
NM_001144804	38823	214	7.50315699800809	7.71470100626604	203.278647575894	0	0	0	TRUE
NM_001083009	409	196	1.06124718882654	1.2727911970845	10.5110447544466	7.6837563504023e-26	1.01242113767412e-25	1.77976596394097e-27	TRUE
NM_001245985	64	28	1.1926450779424	1.40418908620035	4.48387696830091	7.32989344733631e-06	8.0768542863049e-06	1.41985482321125e-07	TRUE
NM_001012254	2718	181	3.90848385368419	4.12002786194214	53.5521031129342	0	0	0	TRUE
NM_001030099	595	128	2.21674585819531	2.42828986645326	19.7982192912956	3.08404188658126e-87	5.03783429399463e-87	8.85616239604065e-89	TRUE
NM_213634	10918	132	6.37002686238796	6.58157087064592	111.918988989501	0	0	0	TRUE
NM_131209	6444	247	4.70537354712189	4.91691755537985	85.7138653801254	0	0	0	TRUE
NM_001305620	795	382	1.05738222213597	1.26892623039392	14.6196909390813	2.10353032224195e-48	3.08653377905934e-48	5.42591176942821e-50	TRUE
NM_001320072	1407	340	2.04901567709883	2.26055968535679	29.1778704510565	3.70238523126614e-187	7.15612279321581e-187	1.25799662879493e-188	TRUE
NM_131196	993	191	2.37822107949262	2.58976508775058	26.5246757291308	5.03389985992182e-155	9.31965877296492e-155	1.63833121044593e-156	TRUE
NM_001128684	809	157	2.36537514353835	2.57691915179631	23.8757377890707	5.47336438398367e-126	9.69895275792435e-126	1.70500845567899e-127	TRUE
NM_131587	1333	121	3.46159782781438	3.67314183607233	36.1273075297643	8.45329945753964e-286	1.83553432448755e-285	3.22674171330849e-287	TRUE
NM_001328035	2725	147	4.21236816971529	4.42391217797324	54.6225219415126	0	0	0	TRUE
NM_001007417	2404	285	3.07640307165908	3.28794707991704	46.4263103619689	0	0	0	TRUE
NM_001103192	33839	199	7.40977469400156	7.62131870225951	190.543606072435	0	0	0	TRUE
NM_194367	294509	171	10.7500996820853	10.9616436903433	453.211870217174	0	0	0	TRUE
NR_137312	388	155	1.32378843691289	1.53533244517085	11.8001388147868	3.89668121946172e-32	5.35022424477605e-32	9.40532220828562e-34	TRUE
NM_001002718	7853	168	5.54671075898449	5.75825476724245	95.7793742194347	0	0	0	TRUE
NM_201095	474	165	1.52242103465244	1.7339650429104	14.231470686125	5.84396970042361e-46	8.50298228148364e-46	1.49476516179267e-47	TRUE
NM_001271773	765	104	2.87887621943892	3.09042022769688	25.4732939697222	3.89758955785685e-143	7.08913251915287e-143	1.24622020441424e-144	TRUE
NM_001020583	7155	256	4.80473605161403	5.01628005987199	90.5710322684839	0	0	0	TRUE
NM_194423	1112	215	2.37074822313405	2.582292231392	28.0243353339369	8.21040096676184e-173	1.55718924172898e-172	2.73743041182568e-174	TRUE
NM_212661	18554	227	6.35289413883865	6.56443814709661	145.951774582891	0	0	0	TRUE
NM_001122627	1136	182	2.64195247930598	2.85349648756394	29.8630287389164	5.94710605770637e-196	1.16516511582469e-195	2.04827925687148e-197	TRUE
NM_001004663	327	43	2.92688207079599	3.13842607905394	16.772957212608	3.84868413386324e-63	5.9054725868792e-63	1.03814101859429e-64	TRUE
NM_200456	307	114	1.42920483120544	1.64074883946339	11.0140406861606	3.270013775321e-28	4.38519421125092e-28	7.70886651022049e-30	TRUE
NM_001002190	10730	80	7.06743436075652	7.27897836901448	108.739540460028	0	0	0	TRUE
NM_001327937	1204	405	1.57184157898771	1.78338558724567	23.1291673151445	2.35632723684967e-118	4.1137918578756e-118	7.23176004424867e-120	TRUE
NM_001045397	398	98	2.02191477642844	2.2334587846864	15.4045496336246	1.52548196016041e-53	2.28096362064519e-53	4.00977544417743e-55	TRUE
NM_199274	12019	191	5.97560041802399	6.18714442628195	118.198240575817	0	0	0	TRUE
NM_131880	16937	355	5.57621552221179	5.78775953046975	140.660814537091	0	0	0	TRUE
NM_001003528	161872	329	8.94255015604761	9.15409416430557	383.803954591121	0	0	0	TRUE
NM_213005	247	62	1.9941709211978	2.20571492945576	12.0424605596682	2.12520702687425e-33	2.93303169045874e-33	5.15606577103981e-35	TRUE
NM_001291900	6666	62	6.74840929172337	6.95995329998133	86.6093696153287	0	0	0	TRUE
NM_001077728	491	237	1.05083596541643	1.26237997367439	11.4430422584388	2.54791451032641e-30	3.46062351209305e-30	6.08353550873764e-32	TRUE
NM_001080042	616	153	2.00939869800225	2.22094270626021	19.0985016510735	2.59837330113163e-81	4.17452803937822e-81	7.3385300281967e-83	TRUE
NM_001089444	532	196	1.44057259138598	1.65211659964394	14.570570115811	4.32268419151222e-48	6.33576168296062e-48	1.11378284978126e-49	TRUE
NM_001135989_2	2689	167	4.00914974739882	4.22069375565678	53.623479966319	0	0	0	TRUE
NM_001115109	3014	112	4.75010877954022	4.96165278779818	58.6963257570144	0	0	0	TRUE
NM_200597	5037	168	4.90603159287943	5.11757560113738	76.1779365747722	0	0	0	TRUE
NM_001005958	309	85	1.86207209176667	2.07361610002463	12.9558658319464	2.17666196403788e-38	3.07393653423878e-38	5.40376668895056e-40	TRUE
NM_001004549	1036	166	2.64176885633963	2.85331286459759	28.5174302619368	7.12268347104489e-179	1.36387030502342e-178	2.3975891630305e-180	TRUE
NM_001114432	398	167	1.2529203280696	1.46446433632755	11.5404444070471	8.24978929547999e-31	1.12404536528762e-30	1.97599359458301e-32	TRUE
NM_001089569	1249	64	4.28655776160796	4.49810176986591	37.1200674940767	1.33340270474584e-301	2.95000989383299e-301	5.18591227203619e-303	TRUE
NM_205662	976	120	3.02384674195437	3.23539075021232	29.3750390560021	1.14457180378842e-189	2.22289294179618e-189	3.90769122855562e-191	TRUE
NM_001077612	35266	182	7.59819568859315	7.80973969685111	192.92565874289	0	0	0	TRUE
NM_001045549	255	124	1.04015712647198	1.25170113472994	8.1919042110852	2.57125244213634e-16	3.16845114997589e-16	5.5699168115866e-18	TRUE
NM_131668	65580	208	8.30052856313933	8.51207257139729	253.887845122465	0	0	0	TRUE
NM_200384	4573	95	5.58906959547602	5.80061360373397	73.08856917101	0	0	0	TRUE
NM_131823	7708	122	5.98140351873283	6.19294752699079	94.6493144618739	0	0	0	TRUE
NM_001080047	5070	545	3.21765761222641	3.42920162048437	68.6182506468413	0	0	0	TRUE
NM_001007363	579	71	3.02767241848455	3.23921642674251	22.6369533983425	1.87567547858547e-113	3.23907543528131e-113	5.69406939447617e-115	TRUE
NM_001003521	53885	169	8.31671666824202	8.52826067649998	229.930308329467	0	0	0	TRUE
NM_001077376	20611	145	7.15121779247292	7.36276180073088	150.246063320022	0	0	0	TRUE
NM_001003552	3268	160	4.35226417325832	4.56380818151628	60.2313069935441	0	0	0	TRUE
NM_001098753	4054	113	5.16495141105171	5.37649541930967	68.6489927593707	0	0	0	TRUE
NM_130917	6348	221	4.84418385344375	5.05572786170171	85.3956854193422	0	0	0	TRUE
NM_001040311	1376	97	3.82635191251497	4.03789592077293	37.8788370694743	0	0	0	TRUE
NM_001077431	600	158	1.92503794231878	2.13658195057673	18.3999035400384	1.3159881667049e-75	2.08589981936822e-75	3.66686684479037e-77	TRUE
NM_131826	8365	242	5.11128658765112	5.32283059590908	98.5390102534484	0	0	0	TRUE
NM_001128246	580	209	1.47254995793405	1.68409396619201	15.4224668006739	1.15602934066702e-53	1.72951107049824e-53	3.04036020484855e-55	TRUE
NM_001033096	219	54	2.01989955743771	2.23144356569566	11.4206033413358	3.29935437894478e-30	4.47896496659841e-30	7.87370897801398e-32	TRUE
NM_001076741	574	90	2.67305383034601	2.88459783860397	21.3436006145466	4.4715014698617e-101	7.51856341331317e-101	1.32171116967076e-102	TRUE
NM_001111210	267	62	2.10649962130068	2.31804362955864	12.9044957401577	4.24585745804474e-38	5.98850660062626e-38	1.05273782085545e-39	TRUE
NM_214692	8730	332	4.71672650716988	4.92827051542783	99.7994560168514	0	0	0	TRUE
NM_001144812	1590	151	3.39640631084664	3.6079503191046	39.1965811741892	0	0	0	TRUE
NM_001123259	246	62	1.98831819495236	2.19986220321032	11.99833175457	3.62529971227901e-33	4.99713587507989e-33	8.78461740544801e-35	TRUE
NM_131178	319	90	1.82555951743519	2.03710352569315	13.0141300319977	1.01693849815962e-38	1.43812312871159e-38	2.5281204640959e-40	TRUE
NM_001003629	9623	98	6.61756116930369	6.82910517756165	104.446197091106	0	0	0	TRUE
NM_001135981	676	63	3.42359951278227	3.63514352104022	25.6293245256363	7.18974343910514e-145	1.31163707494276e-144	2.3057667764515e-146	TRUE
NM_001326435	643	161	1.99775804921333	2.20930205747129	19.4494906472809	2.94340206950373e-84	4.76496438794433e-84	8.37647607450868e-86	TRUE
NM_131156	561282	188	11.5437774163773	11.7553214246353	584.756320913927	0	0	0	TRUE
NM_212935	545	135	2.01329682261346	2.22484083087141	17.9835479537412	2.62166858425433e-72	4.11928018286062e-72	7.24140813795581e-74	TRUE
NM_001327893	1228	276	2.15357038859201	2.36511439684997	28.0074290562733	1.31924931869685e-172	2.5017403297185e-172	4.39788554758982e-174	TRUE
NM_001130663	722	261	1.46794903031729	1.67949303857524	17.1738114308441	4.17108990134884e-66	6.45581067948683e-66	1.13488662864086e-67	TRUE
NM_001080987	4572	315	3.8594016698272	4.07094567808515	69.2140817470683	0	0	0	TRUE
NM_001039357	243	47	2.37022365192814	2.5817676601861	13.0989612858456	3.33794529141754e-39	4.73244733215733e-39	8.31931335142467e-41	TRUE
NM_001008626	1613	103	3.96903019597242	4.18057420423038	41.4236018612976	0	0	0	TRUE
NM_200567	367	93	1.98047744173518	2.19202144999314	14.6226408749005	2.01432796775106e-48	2.95597095399425e-48	5.19639140131276e-50	TRUE
NM_001197058	9542	200	5.57621978120958	5.78776378946754	105.577974275732	0	0	0	TRUE
NM_001014349	1944	199	3.28818788306213	3.49973189132009	42.8367374923399	0	0	0	TRUE
NM_001017804	385	174	1.14577113973354	1.35731514799149	10.7170939802491	8.462035317048e-27	1.12428633592537e-26	1.9764172042089e-28	TRUE
NM_001114570	276	94	1.55393560510053	1.76547961335849	10.9967834806474	3.96006340548136e-28	5.3079079310246e-28	9.3309330710662e-30	TRUE
NM_001001811	59076	136	8.76282168370569	8.97436569196364	234.497464183926	0	0	0	TRUE
NM_001002383	163461	84	10.9262695172396	11.1378135254976	332.752418961438	0	0	0	TRUE
NM_001327894	2360	111	4.4101552778991	4.62169928615705	51.3162104331251	0	0	0	TRUE
NM_201583	7209	98	6.20087358973581	6.41241759799377	91.2413302345676	0	0	0	TRUE
NM_001080750	642	144	2.15650448567999	2.36804849393795	20.2655723594465	2.58932395143445e-91	4.26886815400687e-91	7.50437339001753e-93	TRUE
NM_001020721	619	145	2.09388650919933	2.30543051745729	19.5844147294457	2.10006201247399e-85	3.41129158430577e-85	5.99681340985584e-87	TRUE
NM_001017799	19181	128	7.22739031666424	7.4389343249222	144.519490535049	0	0	0	TRUE
NM_213468	5649	108	5.70889228317192	5.92043629142987	81.2076625727347	0	0	0	TRUE
NM_001123309	7040	202	5.12314823077287	5.33469223903082	90.4139261295658	0	0	0	TRUE
NM_001109740	730	79	3.20797190559028	3.41951591384823	26.0073405025173	4.0904526710975e-149	7.50225312042797e-149	1.31884393359095e-150	TRUE
NM_131838	438	152	1.52685954615759	1.73840355441554	13.7048369720225	9.49804032947922e-43	1.36692348916764e-42	2.40295644846076e-44	TRUE
NR_132111	1462	63	4.53644767245252	4.74799168071048	40.5953071163617	0	0	0	TRUE
NM_131027	25043	245	6.67548183931394	6.88702584757189	168.225292041494	0	0	0	TRUE
NM_001128420	1107	148	2.9029861411526	3.11453014941056	30.753099577625	1.11150028983863e-207	2.20943359191799e-207	3.8840306273309e-209	TRUE
NM_001137658	1833	399	2.19974613431754	2.4112901425755	34.6081085262882	1.90788240737587e-262	4.04474705002339e-262	7.11038407289694e-264	TRUE
NM_001326444	260	48	2.4374053123073	2.64894932056525	13.7410832512466	5.76073630787846e-43	8.29869176433754e-43	1.45885230935975e-44	TRUE
NM_131363	1798	75	4.58335861501857	4.79490262327652	45.0958426258857	0	0	0	TRUE
NM_001109722	778	135	2.52681074793536	2.73835475619332	24.1942396339779	2.55807296193143e-129	4.55716466563932e-129	8.01117861151372e-131	TRUE
NM_001013472	2580	52	5.63271563216952	5.84425964042748	54.8945513473888	0	0	0	TRUE
NM_200139	3163	169	4.22619840423521	4.43774241249317	58.8915480869542	0	0	0	TRUE
NM_001115050	925	32	4.85330955540367	5.06485356366163	32.604952170062	3.48922506295252e-233	7.15087653325168e-233	1.25707437277175e-234	TRUE
NR_003147	398	129	1.6253973651204	1.83694137337835	13.5708578714103	5.96201294498056e-42	8.55633754618704e-42	1.50414464633546e-43	TRUE
NM_178297	3290	105	4.96962635095648	5.18117035921444	61.6479172597758	0	0	0	TRUE
NM_001005959	4419	73	5.91967965687699	6.13122366513494	71.7138582777204	0	0	0	TRUE
NM_001003428	464	69	2.7494565383494	2.96100054660736	19.4390040281299	3.61108036173093e-84	5.84442699679492e-84	1.02740962832223e-85	TRUE
NM_001099988	533	68	2.97052888150884	3.18207288976679	21.5482954655882	5.49322547843419e-103	9.27038203450147e-103	1.62966870245713e-104	TRUE
NM_001045472	953	234	2.02596768432654	2.23751169258449	23.8636353303342	7.31027317297549e-126	1.29522871105101e-125	2.27692201364303e-127	TRUE
NM_001001950	30901	178	7.43963247511713	7.65117648337508	181.853919830077	0	0	0	TRUE
NM_131142	1442	76	4.24592793579724	4.45747194405519	39.8040502232408	0	0	0	TRUE
NM_001109739	273	79	1.78897639274275	2.00052040100071	11.8982786521776	1.208134397411e-32	1.66238297197595e-32	2.92235367522538e-34	TRUE
NM_001044806	2175	104	4.38635996748236	4.59790397574032	49.212695377275	0	0	0	TRUE
NM_001079966	9134	111	6.36261520802825	6.5741592162862	102.383729782857	0	0	0	TRUE
NM_001287077	2249	208	3.43462822763672	3.64617223589468	46.79987878254	0	0	0	TRUE
NM_001123302	684	166	2.04281308353897	2.25435709179693	20.3098959364218	1.05126858791925e-91	1.73402182844289e-91	3.04828980367133e-93	TRUE
NM_201040	1557	174	3.16160973323031	3.37315374148827	37.7693715756326	0	0	0	TRUE
NM_131461	2620	218	3.58716677164789	3.79871077990584	51.2530967673702	0	0	0	TRUE
NM_001014310	4493	149	4.91429482606128	5.12583883431923	71.9598299186257	0	0	0	TRUE
NM_131233	35216	178	7.62820999892516	7.83975400718312	192.525802660021	0	0	0	TRUE
NM_001110381	250	124	1.01158797427521	1.22313198253317	7.96539829428723	1.64692442580498e-15	2.01567489526163e-15	3.54341631111978e-17	TRUE
NM_001328053	40183	18	11.124372655557	11.335916663815	162.248207565484	0	0	0	TRUE
NM_001316330	2851	225	3.66347113272091	3.87501514097887	53.8223711343219	0	0	0	TRUE
NM_130983	6130	130	5.55930354554969	5.77084755380764	84.6223644639265	0	0	0	TRUE
NM_001040327	677	117	2.53264730399159	2.74419131224955	22.5944561934785	4.91329558218597e-113	8.47811722503055e-113	1.49039405776096e-114	TRUE
NM_001256694	746	178	2.06729838928884	2.2788423975468	21.3500045402729	3.89900823144031e-101	6.55677571120185e-101	1.15263557918208e-102	TRUE
NM_212561	4928	220	4.48542682717024	4.6969708354282	74.3851051641701	0	0	0	TRUE
NM_212962	268	79	1.76230844228067	1.97385245053863	11.6855422878754	1.51112003157027e-31	2.06863115341767e-31	3.6365097307814e-33	TRUE
NM_001037803	184	25	2.87970576628229	3.09124977454024	12.4944510163984	8.0046935405607e-36	1.11744383797457e-35	1.96438856858683e-37	TRUE
NM_001005301	478	104	2.20042708983966	2.41197109809761	17.6758869322927	6.43208607597946e-70	1.00507930562403e-69	1.76685953369225e-71	TRUE
NM_001017682	8772	195	5.49135978292398	5.70290379118194	101.22188981645	0	0	0	TRUE
NM_001326528	5358	116	5.52949787071481	5.74104187897276	79.1134572748414	0	0	0	TRUE
NM_001013516	398	96	2.05166211982249	2.26320612808045	15.5294637953534	2.19205016167678e-54	3.2872136843382e-54	5.77869308914932e-56	TRUE
NM_201023	1118	111	3.33228860649308	3.54383261475104	32.6443747961833	9.63024570237974e-234	1.97545777434069e-233	3.47271740893446e-235	TRUE
NM_001025299	753	160	2.23457795978457	2.44612196804252	22.3666427290846	8.31649388395187e-111	1.4293238008532e-110	2.51265185755938e-112	TRUE
NM_001081631	3430	174	4.30104936521145	4.5125933734694	61.5575744282506	0	0	0	TRUE
NM_001003520	1739	98	4.14933237319138	4.36087638144933	43.4859759024869	0	0	0	TRUE
NM_131794	3621	189	4.25993003725511	4.47147404551306	63.1201201065435	0	0	0	TRUE
NM_001100054	267	74	1.8512425660586	2.06278657431656	12.0028326360128	3.43340935190109e-33	4.73409896595634e-33	8.32221680880123e-35	TRUE
NM_001130075	3913	157	4.63943864600917	4.85098265426712	66.6540534702227	0	0	0	TRUE
NM_131822	16965	134	6.98418461914057	7.19572862739852	137.130723008975	0	0	0	TRUE
NM_001076742	1036	72	3.84688328624424	4.0584272945022	32.917337377961	1.24160562021524e-237	2.5602843502709e-237	4.5008018650136e-239	TRUE
NM_213328	16000	135	6.88896868761126	7.10051269586921	133.597528796783	0	0	0	TRUE
NM_200614	480	99	2.27753397552891	2.48907798378686	18.0364645251981	1.00789385609235e-72	1.58607289114509e-72	2.7882058591492e-74	TRUE
NM_131415	20777	198	6.7133431173898	6.92488712564775	153.063149352586	0	0	0	TRUE
NM_001013262	268	37	2.85663582482882	3.06817983308678	15.0265264864166	4.9214412492171e-51	7.29098363013591e-51	1.28170422620547e-52	TRUE
NM_001089348	29980	149	7.65254424237306	7.86408825063102	177.4389226679	0	0	0	TRUE
NM_001172397	1900	145	3.71187461320338	3.92341862146133	44.1152975455755	0	0	0	TRUE
NM_001135133	2295	267	3.10358250661362	3.31512651487157	45.521657027993	0	0	0	TRUE
NM_001201454	267	56	2.25334100962995	2.46488501788791	13.3771985977419	8.21870345602473e-41	1.17332227872305e-40	2.06261898205953e-42	TRUE
NM_001005919	637	150	2.08633087176042	2.29787488001838	19.8279565481739	1.70840607126702e-87	2.79275978402494e-87	4.90947751297407e-89	TRUE
NM_212855	941	301	1.64443123596883	1.85597524422679	21.0138380296985	4.90090709204291e-98	8.19826046688476e-98	1.44119718559065e-99	TRUE
NM_001131052	371	76	2.28734786317722	2.49889187143517	15.8923485420002	7.15942152588392e-57	1.08042620699123e-56	1.89931414724351e-58	TRUE
NM_001020548	642	94	2.77184063544466	2.98338464370262	22.9492661991681	1.49854424811937e-116	2.60465441746532e-116	4.57880135798332e-118	TRUE
NR_046387	820	297	1.46516097870468	1.67670498696264	18.2807225512785	1.17854384187691e-74	1.86295862505022e-74	3.27495172681972e-76	TRUE
NM_212761	878	26	5.07763741139427	5.28918141965222	31.9079682399045	2.07016893524223e-223	4.19245313333708e-223	7.37004109700123e-225	TRUE
NM_183339	3876	119	5.02553509210714	5.23707910036509	66.9832416078849	0	0	0	TRUE
NM_153666	929	141	2.71998343398386	2.93152744224182	27.3713766662413	6.01219870480344e-165	1.13080142963303e-164	1.98787028593675e-166	TRUE
NM_130972	212	24	3.14295795384204	3.3545019621	13.9045985067567	5.93992348117849e-44	8.58274596057754e-44	1.50878706196122e-45	TRUE
NM_131881	20929	68	8.26575291871706	8.47729692697502	143.703284573399	0	0	0	TRUE
NM_001302254	6049	79	6.25870019717221	6.47024420543017	83.4915840708966	0	0	0	TRUE
NM_001111149	832	181	2.20059383105789	2.41213783931584	23.3209693504513	2.71673515796729e-120	4.76231048825088e-120	8.37181070337966e-122	TRUE
NM_001113510	641	120	2.41728995101022	2.62883395926818	21.4865577916942	2.07969928954982e-102	3.50527632369661e-102	6.16203204671873e-104	TRUE
NM_201293	917	157	2.54615717470343	2.75770118296138	26.3638264222862	3.56309518071053e-153	6.57385645802825e-153	1.1556382557076e-154	TRUE
NM_201289	581	63	3.20511442990461	3.41665843816257	23.1939386568139	5.24197432957375e-119	9.16367655414687e-119	1.6109106209598e-120	TRUE
NM_207073	6507	90	6.17592374206376	6.38746775032171	86.7219423411237	0	0	0	TRUE
NM_001002570	1668	29	5.84592257831709	6.05746658657505	44.0893139514305	0	0	0	TRUE
NM_131717	518	102	2.34438294571506	2.55592695397302	19.0184331929997	1.20016733053056e-80	1.92378280301345e-80	3.38187640242689e-82	TRUE
NM_001003485	3468	122	4.82915084565895	5.0406948539169	63.0949279422823	0	0	0	TRUE
NM_001130781	1660	65	4.67459971320583	4.88614372146379	43.4625826311493	0	0	0	TRUE
NM_001114565	4952	142	5.12404847970958	5.33559248796754	75.8305892898189	0	0	0	TRUE
NM_205569	701	76	3.20534312056704	3.41688712882499	25.4775317252765	3.4981487133417e-143	6.3643430405947e-143	1.11880725372024e-144	TRUE
NM_207056	3796	170	4.48087334088341	4.69241734914136	65.2732000802861	0	0	0	TRUE
NM_001013268	5201	141	5.20502197019741	5.41656597845536	77.793817486941	0	0	0	TRUE
NM_130943	6813	103	6.04757396424483	6.25911797250278	88.9101971144557	0	0	0	TRUE
NM_001045488	87054	12	12.8246604678888	13.0362044761468	204.544783569947	0	0	0	TRUE
NM_001114480	504	94	2.42269107182228	2.63423508008023	19.0738308350776	4.16635891355692e-81	6.68720636197586e-81	1.17556438067229e-82	TRUE
NM_001144813	800	51	3.97143084780323	4.18297485606119	29.1772311782898	3.77217418171842e-187	7.28995861398954e-187	1.28152403549412e-188	TRUE
NM_001013574	376	124	1.60039254129076	1.81193654954872	13.0673994214844	5.0564770351452e-39	7.16285078257441e-39	1.25917936254283e-40	TRUE
NR_027625	4823	32	7.2357150947619	7.44725910301985	72.444810552341	0	0	0	TRUE
NM_001003445	1814	69	4.71643428375035	4.92797829200831	45.4919277076657	0	0	0	TRUE
NM_001025557	554	99	2.48438554596958	2.69592955422754	20.2483015132482	3.67700934883252e-91	6.06057551768817e-91	1.06540703536232e-92	TRUE
NM_001113590	994	66	3.91270792220383	4.12425193046179	32.3945246729181	3.27797405599231e-230	6.69328219322956e-230	1.17663246955997e-231	TRUE
NM_001288641	2649	127	4.38254744159746	4.59409144985541	54.301932291652	0	0	0	TRUE
NM_001077742	995	120	3.05166211982249	3.26320612808045	29.7707338895898	9.34977862602723e-195	1.82994201629734e-194	3.21691082435682e-196	TRUE
NM_001005320	3124	176	4.14974711950468	4.36129112776264	58.2861567608257	0	0	0	TRUE
NM_131078	14750	124	6.89423102363705	7.10577503189501	128.250781544076	0	0	0	TRUE
NM_001098731	691	137	2.33450981742773	2.54605382568569	21.9185157003445	1.73006801373768e-106	2.94610153729317e-106	5.17904165299667e-108	TRUE
NM_131873	2597	78	5.05722807981616	5.26877208807412	54.8586511820894	0	0	0	TRUE
NM_200641	704	126	2.48215169513738	2.69369570339534	22.8154074697967	3.22436918565779e-115	5.58762342399093e-115	9.82265345840632e-117	TRUE
NM_001012480	18771	68	8.10875504817015	8.32029905642811	137.256491810083	0	0	0	TRUE
